row_number,source file,offset,length,raw_sha256,raw_hex,classification,evidence,write_policy
729,31/S3013.DAT,0x47DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
730,31/S3013.DAT,0x47DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
731,31/S3013.DAT,0x47E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
732,31/S3013.DAT,0x47E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
749,31/S3014.DAT,0x45D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
750,31/S3014.DAT,0x45D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
751,31/S3014.DAT,0x45DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
752,31/S3014.DAT,0x45DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
753,31/S3014.DAT,0x45E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
754,31/S3014.DAT,0x45E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1302,5/S5011.DAT,0x47D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1303,5/S5011.DAT,0x47D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1304,5/S5011.DAT,0x47DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1305,5/S5011.DAT,0x47DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1306,5/S5011.DAT,0x47E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1307,5/S5011.DAT,0x47E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1319,5/S5012.DAT,0x47D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1320,5/S5012.DAT,0x47D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1321,5/S5012.DAT,0x47DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1322,5/S5012.DAT,0x47DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1323,5/S5012.DAT,0x47E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1324,5/S5012.DAT,0x47E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1339,5/S5013.DAT,0x46D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1340,5/S5013.DAT,0x46D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1341,5/S5013.DAT,0x46DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1342,5/S5013.DAT,0x46DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1343,5/S5013.DAT,0x46E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1344,5/S5013.DAT,0x46E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1515,6/S6011.DAT,0x47D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1516,6/S6011.DAT,0x47D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1517,6/S6011.DAT,0x47DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1518,6/S6011.DAT,0x47DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1519,6/S6011.DAT,0x47E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1520,6/S6011.DAT,0x47E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1523,6/S6012.DAT,0x47D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1524,6/S6012.DAT,0x47D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1525,6/S6012.DAT,0x47DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1526,6/S6012.DAT,0x47DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1527,6/S6012.DAT,0x47E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1528,6/S6012.DAT,0x47E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1537,6/S6013.DAT,0x47D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1538,6/S6013.DAT,0x47D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1539,6/S6013.DAT,0x47DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1540,6/S6013.DAT,0x47DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1541,6/S6013.DAT,0x47E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1542,6/S6013.DAT,0x47E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1558,6/S6014.DAT,0x46D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1559,6/S6014.DAT,0x46D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1560,6/S6014.DAT,0x46DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1561,6/S6014.DAT,0x46DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1562,6/S6014.DAT,0x46E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1563,6/S6014.DAT,0x46E86,26,F923C55B0D36998C6B17B90DD20F8463A73DAFA4F959B37170C574ADEEBE686A,E5 02 28 54 27 DD 68 DF 4A B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1783,7/S7011.DAT,0x47D3C,8,CA24D939281E4A211741E2C57D76CE87512F4DF3B94519D62B48F7B54DA9D11D,4D 37 34 2F 3C 33 43 1F,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1784,7/S7011.DAT,0x47D5A,46,F9C88ECD2969DE671CF612E935E805461018495418FEDB1302D39A303A425054,E5 02 DD D2 7D 32 DE 46 DE 04 DD 3A B4 E6 00 E5 02 89 97 DE 46 DE 04 DD 3A B4 E6 00 E5 02 DA 25 2A 4D 2D E6 00 E5 02 38 31 56 75 2D E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1785,7/S7011.DAT,0x47DB2,8,A04C3B33C03E073335DE217E982071A9F6E8139B101ABA245980ADE137818DC2,3D 36 2B 2F 48 30 5D 34,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1786,7/S7011.DAT,0x47DD4,50,34BB9DCC82F39A278F55A2C0C0C137384A328C06860486C94C90F8C84D2D9AF7,E5 02 4A 7E 7D 32 B0 DD 18 E6 00 E5 02 DD 37 44 8B 27 D2 B0 DD 18 E6 00 E5 02 A6 67 6F 4C 27 DD CB B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
1787,7/S7011.DAT,0x47E2C,51,615717B6ECE617FE154CAFF89CA545A337BBC0BDDF20A431009CF2F2614F05F7,E5 02 32 54 54 51 4A B0 DD 18 E6 00 E5 02 32 7D DD 39 27 4C D1 B0 DD 18 E6 00 E5 02 DD CC 27 DD 85 44 B0 DD 18 E6 00 E5 02 DD 34 1B DF 27 27 DD 0A E6 00,repeated_external_table_record,"05_docs/test_log.txt:2025; 05_docs/codex_notes.txt:1376-1378; 2026-08-07 read audit: extractor false positive, not dialogue",PROTECT_BYTE_EXACT_NEVER_TRANSLATE
