state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,coordinate_mode
8,0x801F0E18,0,0x801F0798,18,214,240,176,16,16,0x7FC0,0,720,념,
8,0x801F0E18,1,0x801F07CC,32,214,80,32,16,16,0x7FC0,0,140,음,
8,0x801F0E18,2,0x801F0800,46,214,160,32,16,16,0x7FC0,0,160, ,
8,0x801F0E18,3,0x801F0834,52,214,208,0,16,16,0x7FC2,2,54,대,
8,0x801F0E18,4,0x801F0868,66,214,64,32,16,16,0x7FC2,2,138,상,
8,0x801F0E18,5,0x801F089C,80,214,48,0,16,16,0x7FC0,0,12,을,
8,0x801F0E18,6,0x801F08D0,94,214,160,32,16,16,0x7FC0,0,160, ,
8,0x801F0E18,7,0x801F0904,100,214,0,80,16,16,0x7FC2,2,302,선,
8,0x801F0E18,8,0x801F0938,114,214,160,224,16,16,0x7FC3,3,883,택,
8,0x801F0E18,9,0x801F096C,128,214,32,64,16,16,0x7FC0,0,248,합,
8,0x801F0E18,10,0x801F09A0,142,214,16,0,16,16,0x7FC2,2,6,니,
8,0x801F0E18,11,0x801F09D4,156,214,240,176,16,16,0x7FC0,0,720,념,
8,0x801F1DB4,0,0x801F1A74,198,41,128,32,16,16,0x7FC2,2,154,번,
8,0x801F1DB4,1,0x801F1AA8,212,41,160,32,16,16,0x7FC0,0,160, ,
8,0x801F1DB4,2,0x801F1ADC,218,41,240,192,16,16,0x7FC2,2,782,<782>,
8,0x801F1DB4,3,0x801F1B10,232,41,80,32,16,16,0x7FC2,2,142,라,
8,0x801F1DB4,4,0x801F1B44,246,41,48,32,16,16,0x7FC1,1,133,운,
8,0x801F1DB4,5,0x801F1B78,260,41,240,208,16,16,0x7FC0,0,840,<840>,
8,0x801F9D44,0,0x801BE9BC,86,137,244,176,6,12,0x7FC0,0,960, ,compact_strip_u_plus_4
8,0x801F9D44,1,0x801BE9F0,92,137,20,32,6,12,0x7FC3,3,127,변,halfwidth_u_plus_4
8,0x801F9D44,2,0x801BEA24,101,137,68,0,6,16,0x7FC2,2,18, ,halfwidth_u_plus_4
8,0x801F9D44,3,0x801BEA58,107,137,240,176,16,16,0x7FC0,0,720,념,
8,0x801F9D44,4,0x801BEA8C,121,137,48,144,16,16,0x7FC1,1,553,또,
8,0x801F9D44,5,0x801BEAC0,132,137,0,96,16,16,0x7FC3,3,363,체,
8,0x801F9D44,6,0x801BEAF4,148,137,68,0,6,16,0x7FC0,0,16,째,halfwidth_u_plus_4
8,0x801F9D44,7,0x801BEB28,154,137,100,0,6,16,0x7FC0,0,24,하,halfwidth_u_plus_4
8,0x801F9D44,8,0x801BEB5C,192,137,68,0,6,16,0x7FC0,0,16,째,halfwidth_u_plus_4
8,0x801F9D44,9,0x801BEB90,198,137,68,0,6,16,0x7FC2,2,18, ,halfwidth_u_plus_4
8,0x801F9D44,10,0x801BEBC4,204,137,84,0,6,16,0x7FC3,3,23,것,halfwidth_u_plus_4
8,0x801F9D44,11,0x801BEBF8,210,137,52,0,6,16,0x7FC3,3,15,8,halfwidth_u_plus_4
8,0x801F9D44,12,0x801BEC2C,216,137,68,0,6,16,0x7FC0,0,16,째,halfwidth_u_plus_4
8,0x801F9D44,13,0x801BEC60,222,137,68,0,6,16,0x7FC2,2,18, ,halfwidth_u_plus_4
8,0x801F9D44,14,0x801BEC94,228,137,84,0,6,16,0x7FC3,3,23,것,halfwidth_u_plus_4
