row,file,offset,length,changed,original_hex,current_hex,status
549,22/S2052.DAT,0x47e0e,11,True,5e 5d 25 e6 01 c8 23 38 36 1d 02,e2 a1 e6 01 0c 28 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
550,22/S2052.DAT,0x47e52,15,True,50 8b 25 e6 01 66 83 28 6e 2f 1e 21 3b 22 02,e2 9b e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
551,22/S2052.DAT,0x47e94,26,True,66 68 25 e6 01 41 32 2a 24 1b 29 2e 26 23 df 3a 2a dd 36 1f 8c df 61 df 61 37,82 34 dd 02 a1 4f de 4d a1 8b 37 0c a1 73 04 a1 78 2d 07 01 21 21 21 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
552,22/S2052.DAT,0x47ee8,29,True,4a 48 3f 24 ad 1c 91 29 1f 2e 36 2a e6 01 26 41 20 54 26 20 3b ac 23 20 49 27 2b 3d 37,e2 9a e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
553,22/S2052.DAT,0x47f40,6,True,74 3e 6a d7 d1 37,e2 a2 e6 01 0c 28,OUTSIDE_TARGETED_OPCODE_PREDICATE
554,22/S2052.DAT,0x47fa0,14,True,5e 5d 25 e6 01 3b ac 23 20 49 22 36 1d 02,e2 a3 e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
555,22/S2053.DAT,0x478ce,25,True,5e 5d 25 e6 01 3d 3e 6a 24 5f 34 47 62 31 2f de 60 1b 28 33 29 21 3e 32 1f,e2 8f e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
556,22/S2053.DAT,0x47928,19,True,ad 83 1c 61 2a e6 01 43 20 29 21 38 33 46 27 1e 1f 20 3c,e2 8b e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
557,22/S2053.DAT,0x4797a,14,True,50 8b 25 e6 01 43 20 29 1f 20 35 36 02 3c,e2 90 e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
558,22/S2053.DAT,0x479ba,32,True,50 8b 25 e6 01 3b 27 46 1c b0 1e 21 1b 22 3b c4 2f e6 01 54 1d 1f 35 36 9f 29 21 1b 22 1c 35 37,e2 8c e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
559,22/S2053.DAT,0x47a1e,15,True,5e 5d 25 e6 01 40 51 1d 1b 20 42 34 81 53 02,e2 91 e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
560,22/S2053.DAT,0x47a60,40,True,5e 5d 25 e6 01 1b 1b 30 28 1d 1b 20 37 e6 01 88 de 1d 1b 1d 3e 2e 1c 7e 83 1c 61 30 e6 01 de 16 43 32 1f 1c 35 20 33 37,e2 8a e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
561,22/S2053.DAT,0x47ac0,22,True,5e 5d 25 e6 01 45 27 33 dd 4f 7a 2f 91 29 21 dd 6c 20 29 1f 1d 37,e2 8e e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
562,22/S2053.DAT,0x47b0e,57,True,5e 5d 25 e6 01 30 28 24 2e 1c 88 b0 1e 20 49 1f e6 01 5b cd dd 1a 5a 09 59 1b 7d 45 0a 2f 24 3b 27 46 23 e6 01 3a 2a 1e 21 38 33 3b 26 36 9f 26 1c 4a 48 2a df 61 df 61 37,e2 81 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
563,22/S2053.DAT,0x47b80,44,True,5e 5d 25 e6 01 41 1c ae 23 24 2e 1c 5e 23 dd 07 43 22 dd 07 dd ec 36 e6 01 43 1e 1c dd 4b 23 45 1b 21 b0 3a 1d 49 32 58 1d 33 2d 37,e2 8d e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
564,22/S2054.DAT,0x4792e,16,True,dd 3a 53 64 31 7c 1c dd ca dd 8a 23 44 27 1e 1f,e2 83 1f 5c 30 0a 02 de fa de fa 18 5a 17 1b 1a,OUTSIDE_TARGETED_OPCODE_PREDICATE
565,22/S2054.DAT,0x47970,46,True,50 8b 25 e6 01 79 dd f3 de 50 e6 01 35 2a 3f 1b 23 3e 5e 5d 28 dd b7 3f 1b 2a dd 6c 1b 3d 26 35 e6 01 dd a8 43 29 21 85 2a b0 2f d3 2e 26,e2 81 16 e6 01 49 de fa de fa e6 01 a1 20 a1 05 18 4c 33 29 13 de fa a1 05 20 de fa 05 a1 2c a1 e6 01 de fa a1 a1 1d 53 20 32 a1 8c 3c 2c,OUTSIDE_TARGETED_OPCODE_PREDICATE
566,22/S2054.DAT,0x479de,51,True,66 68 25 e6 01 50 8b 23 dd ca dd 8a 1b 1f 1e 27 2b e6 01 de 8d de 02 52 09 b5 dd 05 2d 23 2d 0a 5c 82 60 ab 2f e6 01 90 70 de 21 23 de 91 33 46 27 1e 1f,82 34 dd 02 a1 37 3e dd 20 a1 60 1c dd 23 de 2f 07 01 21 a1 55 dd 46 35 a1 83 dd 86 36 a1 04 19 a1 dd 77 de 39 0e a1 0c dd 21 61 2d 07 01 21 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
567,22/S2054.DAT,0x47a44,15,True,50 8b 25 e6 01 41 26 20 24 3d 1e 43 20 29 1f,e2 85 16 e6 01 59 2c 12 21 a1 1b a1 12 a1 1a,OUTSIDE_TARGETED_OPCODE_PREDICATE
568,22/S2054.DAT,0x47a86,30,True,50 8b 25 e6 01 dd 8e dd 3e 2a 30 44 1f 3d 26 35 e6 01 b0 28 c3 dd 05 54 d3 3e 36 1e 3d 26,e2 82 16 e6 01 de fa de fa 20 11 5a 1a a1 2c a1 e6 01 32 13 85 de fa 4d 8c 4c a1 1b a1 2c,OUTSIDE_TARGETED_OPCODE_PREDICATE
569,22/S2054.DAT,0x47ad6,11,True,50 8b 25 e6 01 70 2a 22 2a 3d 1b,e2 86 16 e6 01 3b 20 a1 20 a1 05,OUTSIDE_TARGETED_OPCODE_PREDICATE
570,22/S2055.DAT,0x478f0,31,True,5e 5d 25 e6 01 41 32 30 28 24 dd 4b 2a 3b ae 1c b7 35 36 e6 01 4d 4f 2a 91 29 1f 1c 35 1d 3c,e2 85 16 e6 01 59 23 11 13 21 de fa 20 3f 78 02 88 a1 a1 e6 01 0f 15 20 61 a1 1a 02 a1 a1 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
571,22/S2055.DAT,0x4794a,3,True,28 1b 37,97 21 a1,CANDIDATE_NO_OPCODE_BOUNDARY_PROOF
572,22/S2055.DAT,0x47980,39,True,50 8b 25 e6 01 6e 2f 91 26 20 02 e6 01 3b 27 46 1c 3d 26 1d 7e 2a e6 01 5d dd 5e 1c de 76 2f 7d 3e 1d 54 36 df 61 37,e2 91 16 e6 01 39 a1 61 2c 12 a9 e6 01 3f 17 0e 02 a1 2c a1 3a 20 e6 01 29 de fa 02 de fa a1 4b 4c a1 4d a1 de fa 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
573,22/S2055.DAT,0x479e0,32,True,50 8b 25 e6 01 5d 3d 24 2e 1c 7e 28 5d dd 5e dd 43 29 dd 29 39 2f 38 3e 55 2d 30 3b 22 40 38 37,e2 82 16 e6 01 29 a1 21 3c 02 3a 13 29 de fa de fa a1 e9 d9 09 a1 a1 4c 93 a1 11 3f a1 d2 a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
574,22/S2055.DAT,0x47a38,35,True,5e 5d 25 e6 01 dd 43 29 dd 29 39 36 1d 37 e4 3d e6 01 2e 1c 3d 26 1d 96 dd 0d 2a 41 1c 3d 26 1d df 61 37,e2 98 a1 e6 01 de 18 de 14 03 8f 07 21 a1 e4 3d e6 01 e2 99 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
575,22/S2055.DAT,0x47a94,40,True,5e 5d 25 e6 01 42 31 4e 36 40 33 24 e6 01 6e 20 41 1c b0 2a 27 2e 36 30 3f 22 36 e6 01 de 6f 2b 38 1c 28 3f 22 1c 20 3c,e2 8c 16 e6 01 6e 30 14 a1 d2 3a 21 e6 01 39 12 59 02 32 20 17 3c a1 11 a1 a1 a1 e6 01 de fa 2a a1 02 13 a1 a1 02 12 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
576,22/S2055.DAT,0x47afc,21,True,4d 4f 2a 24 2e 32 2f b7 20 33 3f 8c 20 29 1f 36 df 61 df 61 37,e2 8d 20 21 3c 23 a1 88 12 3a a1 28 12 a1 1a a1 de fa de fa 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
577,22/S2055.DAT,0x47b58,37,True,5e 5d 25 e6 01 2e 32 28 27 3a 1e 3e 24 e6 01 47 78 6b 42 5d dd 5e 23 dd 07 43 22 5b dd 47 7e 1c de 0c 1e 5a 37,e2 89 16 e6 01 3c 23 13 17 a1 1b 4c 21 e6 01 75 01 24 6e 29 de fa 18 de fa a1 a1 a1 de fa 3a 02 de fa 1b a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
578,22/S2055.DAT,0x47bc4,34,True,5e 5d 25 e6 01 41 26 20 24 e4 3d e6 01 dd 4b 2a dd 1c 44 21 1b 22 20 38 1e 32 2d 1c 20 df 61 df 61 37,e2 96 16 e6 01 59 2c 12 21 e4 3d e6 01 de fa 20 de fa 5a 1d 05 a1 12 a1 1b 23 a1 02 12 de fa de fa 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
579,22/S2055.DAT,0x47c24,42,True,5e 5d 25 e6 01 5b cd dd 1a 5a 09 59 1b 7d 45 0a 36 4d 4f 36 dd 4b 36 1c 88 23 54 2d 1d dd b1 de 78 2a 3f 22 36 1b 26 1c 35 3c,e2 8e 16 e6 01 a1 8b de fa a1 a0 25 05 4b 07 9c a1 0f 15 a1 de fa a1 02 3d 18 4d a1 a1 de fa de fa 20 a1 a1 a1 05 2c 02 a1 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
580,22/S2055.DAT,0x47c88,47,True,43 20 39 27 59 2d 37 e4 3d e6 01 4d 4f 28 24 b7 3a 2d 36 24 52 1c dd 93 9a 2f e6 01 20 49 1f dd 7e dd 87 2f 1e 1f 36 91 29 21 1b 27 1e 1f 37,e2 86 a1 a1 a1 a1 a1 e4 3d e6 01 e2 94 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 e6 01 e2 97 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
581,22/S2055.DAT,0x47cf0,41,True,5e 5d 25 e6 01 1d a7 24 be dd 06 1c dd 93 9a 2a df 61 df 61 37 e6 01 1b 29 1f 1b be dd 06 2a 6e 2f 1e 1f 36 1b 26 1c 35 3c,e2 87 16 e6 01 a1 87 21 7e de fa 02 de fa 68 20 de fa de fa 21 e6 01 05 a1 1a 05 7e de fa 20 39 a1 1b 1a a1 05 2c 02 a1 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
582,22/S2055.DAT,0x47d54,46,True,a4 33 1c dd 24 dd 50 1c 1f 51 23 a4 dd d6 2f e6 01 41 1e 21 2e 1c ce dd 12 2f dd 62 dd 9f 1e 24 dd ef 39 dd 15 46 21 1b 3e df 61 df 61 37,e2 92 02 de fa de fa 02 1a 1c 18 90 de fa a1 e6 01 59 1b 1d 3c 02 56 de fa a1 de fa de fa 1b 21 de fa 09 de fa 0e 1d 05 4c de fa de fa 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
583,22/S2055.DAT,0x47db6,37,True,43 1f 1e 1f 4b 28 24 92 dd 42 28 40 29 21 28 1b 49 1d 1b 7a 23 87 2f 45 49 21 1b 22 1c 20 38 c6 32 27 59 2d 37,3d 2e 06 a1 31 1b a1 2b 25 06 a1 94 a1 dd d9 a1 6b 0e a1 85 0d a1 37 1c a1 1f 06 04 33 a1 55 70 54 2d 07 01 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
584,22/S2055.DAT,0x47e14,38,True,5e 5d 25 e6 01 4d 4f 1c 5e 36 dd c2 58 32 22 47 78 6b 42 38 e6 01 de 51 dd 6b 30 28 1d 1b 43 49 20 df 61 df 61 37,e2 8b 16 e6 01 0f 15 02 33 a1 de fa a1 23 a1 75 01 24 6e a1 e6 01 de fa de fa 11 13 a1 05 a1 a1 12 de fa de fa 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
585,22/S2055.DAT,0x47e6c,49,True,5e 5d 25 e6 01 dd 4b 2a 5d dd 5e 20 33 dd 72 99 56 1e 1f 1c 38 e6 01 41 2d 1d 47 78 6b 42 1c de 39 2a 1f 27 33 1d 20 29 1f 20 33 20 38 1e 32 2d 37,e2 81 16 e6 01 de fa 20 29 de fa 12 3a de fa 70 26 1b 1a 02 a1 e6 01 59 a1 a1 75 01 24 6e 02 de fa 20 1a 17 3a a1 12 a1 1a 12 3a 12 a1 1b 23 a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
586,22/S2055.DAT,0x47ede,22,True,5e 5d 25 e6 01 30 24 1b 29 1f 1b 54 26 2b 32 58 1b 1b 1c 4a 48 3c,e2 88 16 e6 01 11 21 05 a1 1a 05 4d 2c 2a 23 a1 05 05 02 a1 a1 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
587,22/S2055.DAT,0x47f2e,50,True,43 20 39 27 59 2d 37 e6 01 1f 35 24 4d 4f 28 5c 71 dd 39 dd 03 53 23 d9 32 58 b7 20 33 1c 78 82 dd 60 31 7f 2a 3f 22 36 e6 01 91 29 21 1b 27 1e 1f 37,e2 83 09 17 25 a1 21 e6 01 1a a1 21 0f 15 13 30 43 dd 05 dd 06 1f 18 94 23 a1 88 12 3a 02 01 4f de fa 30 4b 20 a1 a1 a1 e6 01 61 a1 1d 05 17 1b 1a 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
588,22/S2055.DAT,0x47f94,12,True,41 1e 21 41 32 23 1e 1f 2a 46 36 37,e2 8f 1d 59 23 18 1b 1a 20 0e a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
589,22/S2055.DAT,0x47fd8,51,True,5e 5d 25 e6 01 43 20 29 1f 24 3b ae 28 dd 4b 1c 78 82 dd 60 31 7f 23 e6 01 1e 1f 2a 29 21 74 dc 1e 21 3e 32 37 e6 01 30 44 22 7a 28 6e 30 38 1e 3d 26 37,e2 84 16 e6 01 a1 12 a1 1a 21 3f 78 13 de fa 02 01 4f de fa 30 4b 18 e6 01 1b 1a 20 a1 1d 2b 95 1b 1d 4c 23 21 e6 01 11 5a a1 4e 13 39 11 a1 1b a1 2c 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
590,22/S2055.DAT,0x4803e,37,True,5e 5d 25 e6 01 41 32 2a dd 4b 23 dd a8 43 29 21 2e 1c de b1 23 45 1b 1f 85 1c e6 01 59 51 21 38 1c b6 ac 35 37,e2 8a 16 e6 01 59 23 20 de fa 18 de fa a1 a1 1d 3c 02 de 28 18 07 05 1a 53 02 e6 01 25 1c 1d a1 02 7a 19 a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
591,22/S2055.DAT,0x480b0,12,True,3f 39 2a 36 26 79 dd 3d 1b 27 2b 37,dd 77 34 dd 1d 07 01 21 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
592,22/S2055.DAT,0x48108,32,True,66 68 25 e6 01 de 8d de 02 52 5c 82 60 ab 2a e6 01 de 21 2f 40 ca 39 dd d0 dd 95 1e 27 1e 1f 37,e2 90 16 e6 01 de fa de fa 1e 30 4f d5 64 20 e6 01 de fa a1 d2 96 09 de fa de fa 1b 17 1b 1a 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
593,22/S2055.DAT,0x48180,30,True,50 8b 25 e6 01 1d 23 02 e6 01 dd bb dd cd dd 77 2f 35 1e 24 2b dd b7 23 de 91 27 46 3d 02,e2 93 16 e6 01 a1 18 a9 e6 01 de fa de fa de fa a1 a1 1b 21 2a de fa 18 de fa 17 0e a1 a9,OUTSIDE_TARGETED_OPCODE_PREDICATE
594,22/S2055.DAT,0x481ec,8,True,66 68 25 e6 01 28 29 02,82 34 dd 02 a1 97 a9 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
595,22/S2056.DAT,0x478ae,28,True,5e 5d 25 e6 01 54 26 35 e6 01 5b cd dd 1a 5a 23 dd b1 1e 21 6e 20 43 20 29 1f 20 3c,e2 82 16 e6 01 4d 2c a1 e6 01 a1 8b de fa a1 18 de fa 1b 1d 39 12 a1 12 a1 1a 12 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
596,22/S2056.DAT,0x47904,9,True,1b 46 24 27 35 1d 23 38 37,e2 86 21 17 a1 a1 18 a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
597,22/S2056.DAT,0x47946,40,True,5e 5d 25 e6 01 dd 21 3e 5c 71 dd 39 dd 03 53 23 dd 01 20 1b dd 4b 1c 78 82 dd 60 31 7f 2f dd 68 49 dd 29 29 21 3e 32 37,dd 0b 6a dd 02 a1 14 25 a1 83 3d dd a7 dd 04 a1 dd b2 2b a1 dd 7d 0f a1 dd 2c 29 04 36 a1 dd 19 09 a1 01 46 21 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
598,22/S2056.DAT,0x479a0,22,True,5e 5d 25 e6 01 6e 20 43 20 29 1f 33 dd ca dd 8a 23 9a 21 3e 32 37,e2 84 16 e6 01 39 12 a1 12 a1 1a 3a de fa de fa 18 68 1d 4c 23 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
599,22/S2056.DAT,0x479f0,3,True,28 1b 37,7e 21 a1,CANDIDATE_NO_OPCODE_BOUNDARY_PROOF
600,22/S2056.DAT,0x47a90,28,True,5e 5d 25 e6 01 54 26 35 e6 01 5b cd dd 1a 5a 23 dd b1 1e 21 6e 20 43 20 29 1f 20 3c,e2 83 16 e6 01 4d 2c a1 e6 01 a1 8b de fa a1 18 de fa 1b 1d 39 12 a1 12 a1 1a 12 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
601,22/S2056.DAT,0x47ae6,48,True,28 1b e6 01 b7 3a 2d 20 33 1c 87 de 0f 30 e6 01 dd 69 09 1b 23 1e 46 0a 1c 7a 2f dd be 1b 1f e6 01 dd 07 dd f5 2a 3f 22 7a 2a 43 20 39 27 1e 1f,7e 21 a1 09 67 04 0f a1 dd 79 04 d5 a1 de 4e 6b 0d a1 dd 09 26 a1 1c 37 0f a1 24 dd 72 03 a1 1f 01 06 a1 18 0d a1 dd 1e 41 a1 73 61 2d 07 01 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
602,22/S2056.DAT,0x47b4a,23,True,41 32 2f de 07 1e 23 8f 53 dd 56 47 1c de f2 23 e6 01 b5 20 1b 27 2b,e2 88 a1 de fa 1b 18 0c 1f df 68 75 02 de 1a 18 e6 01 7b 12 05 17 2a,OUTSIDE_TARGETED_OPCODE_PREDICATE
603,22/S2056.DAT,0x47b9a,27,True,5e 5d 25 e6 01 26 b5 e6 01 27 1f 6e 20 43 20 29 1f 33 dd ca dd 8a 23 9a 21 3e 32,e2 81 16 e6 01 2c 7b e6 01 17 1a 39 12 a1 12 a1 1a 3a de fa de fa 18 68 1d 4c 23,OUTSIDE_TARGETED_OPCODE_PREDICATE
604,22/S2057.DAT,0x478f0,17,True,5e 5d 25 e6 01 16 50 4d 4f 1c 94 20 df 61 df 61 37,e2 91 e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
605,22/S2057.DAT,0x4793c,26,True,28 1b 24 3b 41 33 3e ce dd 12 20 3e 4b 23 e6 01 4b 33 58 29 21 1b 22 20 36 37,e2 8f e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
606,22/S2057.DAT,0x4798e,33,True,5e 5d 25 e6 01 3d 1e 24 43 1e 1c dd 72 74 de 0b 2f e6 01 c8 c3 a4 dd e6 23 dd 33 29 21 3d 1b 6a 37,e2 8d e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
607,22/S2057.DAT,0x479e2,22,True,5e 5d 25 e6 01 41 32 36 24 2e 32 38 dd 09 29 21 1b 3e 2a 3d 1b 37,e2 92 e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
608,22/S2057.DAT,0x47a30,18,True,5b dd c0 de a7 96 dd a9 dd f1 5a 2f 87 23 86 32 1f 37,34 1e 86 a1 34 28 a1 de 64 0d a1 85 0e a1 6f 61 01 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
609,22/S2057.DAT,0x47a7c,8,True,2e 1c dd a9 dd f1 28 3c,e2 8e e6 01 0c 28 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
610,22/S2057.DAT,0x47abc,44,True,5e 5d 25 e6 01 2e 1c dd 17 23 dd 07 43 22 dd 71 9f dd f4 1d 61 2f 38 45 dd a9 dd f1 35 e6 01 6e 20 1c b6 23 dd 36 45 4a 48 55 26 37,e2 8b e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
611,22/S2057.DAT,0x47b28,14,True,3f 24 3f 39 2a 36 26 79 dd 3d 1b 27 2b 37,e2 93 e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
612,22/S2057.DAT,0x47b6e,26,True,5e 5d 25 e6 01 8e de e6 38 dd 21 3e 16 45 1c 94 2f dd 5a 51 21 d9 22 1c 35 37,e2 8c e6 01 0c 28 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1 a1,OUTSIDE_TARGETED_OPCODE_PREDICATE
613,22/S2057.DAT,0x47bc2,3,True,28 1b 37,e2 94 d1,CANDIDATE_NO_OPCODE_BOUNDARY_PROOF
614,22/S2058.DAT,0x478ae,19,True,5e 5d 25 e6 01 dd 72 74 de 0b 1c dd 86 96 28 54 26 35 3c,e2 83 16 e6 01 de fa 2b de fa 02 de fa 5f 13 4d 2c a1 d1,OUTSIDE_TARGETED_OPCODE_PREDICATE
615,22/S2058.DAT,0x478f4,31,True,5e 5d 25 e6 01 43 1e 38 dd 2b de 44 24 2b 29 20 39 3b 36 55 46 21 1e 27 29 1f 3d 26 4a 48 37,dd 0b 6a dd 02 a1 1e 33 a1 2c de b2 a1 09 40 a1 de c2 dd 48 2b dd 3f a1 55 dd 82 dd 01 49 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
616,22/S2058.DAT,0x47946,17,True,5e 5d 25 e6 01 38 26 d4 3e 1d 1b 20 38 1e 32 2d 37,e2 82 16 e6 01 a1 2c 45 4c a1 05 12 a1 1b 23 a1 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
617,22/S2058.DAT,0x4798a,39,True,5e 5d 25 e6 01 1d 2d 36 1e 21 38 24 43 1e 1c ac 1c 3e 55 1b 26 4b 23 e6 01 5b cd dd 1a 5a 2f 87 23 86 32 21 3e 32 37,e2 81 16 e6 01 a1 a1 a1 1b 1d a1 21 a1 1b 02 19 02 4c 93 05 2c a1 18 e6 01 a1 8b de fa a1 a1 40 18 3e 23 1d 4c 23 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
618,22/S2059.DAT,0x478b4,18,True,5e 5d 25 e6 01 4d 4f 28 41 2d 1d 7a 2f df 61 df 61 37,e2 84 16 e6 01 0f 15 13 59 a1 a1 4e a1 de fa de fa 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
619,22/S2059.DAT,0x478f8,32,True,5e 5d 25 e6 01 4d 4f 1c b0 2f d3 1b 21 24 dd 5b 51 21 a4 b2 1f 4b 1c de 80 4b 2f c6 22 36 28 37,e2 81 16 e6 01 0f 15 02 32 a1 8c 05 1d 21 de fa 1c 1d 90 6c 1a a1 02 de fa a1 a1 8d a1 a1 13 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
620,22/S2059.DAT,0x4794a,34,True,5e 5d 25 e6 01 43 1e 38 24 8e 5e 2f dd ee 51 22 7e 36 1e 21 24 3d 3e dd 11 23 de e6 2d 30 3b 2e 26 37,e2 82 16 e6 01 a1 1b a1 21 69 33 a1 de fa 1c a1 3a a1 1b 1d 21 a1 4c de fa 18 de 38 a1 11 3f 3c 2c 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
621,22/S2059.DAT,0x4799e,25,True,5e 5d 25 e6 01 27 1f 24 4d 4f 1c 78 82 dd 60 31 7f 2f dd 07 46 21 3e 32 37,dd 0b 6a dd 02 a1 de 4f a1 31 51 0f a1 dd 2c 29 04 36 a1 4f 2b a1 40 41 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
622,22/S205A.DAT,0x478ae,43,True,50 8b 25 e6 01 41 26 20 24 94 28 13 45 dd 5a 27 29 1f 20 37 3d 1e 3d 1e 24 41 1c dd 86 96 30 dd 21 3e 16 45 dd 5a 51 21 3e 32 37,e2 82 16 e6 01 59 2c 12 21 47 13 0b 07 de fa 17 a1 1a 12 21 a1 1b a1 1b 21 59 02 de fa 5f 11 de fa 4c 9e 07 de fa 1c 1d 4c 23 21,OUTSIDE_TARGETED_OPCODE_PREDICATE
