id,group,index,historical_korean,pointer_offset,original_pointer,current_pointer,japanese,current_korean,unknown_codes,original_hex,current_hex,storage_class,empty_original,empty_current,review_status
equipment_description:17,equipment_description,17,명중률 상승,0x80AD8,0x8019AEF8,0x801FF64B,攻撃が当たりやすくなります,공격이 잘 명중함,,D0 B1 2A DD 42 1F 39 40 2B 3E 1D 39 27 2B,DD 10 DD 0A 03 A1 DD 4F A1 DD 34 DD 73 DD CF,text,False,False,PENDING
equipment_description:18,equipment_description,18,민첩 10% 상승,0x80ADC,0x8019AF08,0x8019C8A1,すばやさが10<N:X:20>上昇します,민첩 10% 상승,,2B 58 40 3A 2A 12 11 06 B9 DD 59 1E 27 2B,DD EC DF 5E A1 4A 91 DD B8 A1 8B 69,text,False,False,PENDING
equipment_description:19,equipment_description,19,민첩 30% 상승,0x80AE0,0x8019AF18,0x8019C894,すばやさが30<N:X:20>上昇します,민첩 30% 상승,,2B 58 40 3A 2A 14 11 06 B9 DD 59 1E 27 2B,DD EC DF 5E A1 27 91 DD B8 A1 8B 69,text,False,False,PENDING
equipment_description:20,equipment_description,20,점프 레벨 +1,0x80AE4,0x8019AF28,0x8019AB2C,<N:ｌ:5>ジャン<N:フ:11>へが<N:リ:12>ベル1になります,점프 레벨 1,,5B 7F D6 34 DD 55 5A 2A 6F DD B4 53 12 23 1D 39 27 2B,DD D0 DD 9D A1 DD 66 DD EF A1 4A,text,False,False,PENDING
equipment_description:21,equipment_description,21,반격률 상승,0x80AE8,0x8019AF3C,0x8019C13A,反撃しやすくなります,반격률 상승,,DE 02 B1 1E 40 2B 3E 1D 39 27 2B,DD 46 DD 0A DF 5B A1 8B 69,text,False,False,PENDING
equipment_description:22,equipment_description,22,받기 레벨 +1,0x80AEC,0x8019AF48,0x8019AC37,<N:ｌ:5>受け取るへが<N:リ:12>ベル1になります,받기 레벨 1,,5B DD 68 49 DD 29 22 5A 2A 6F DD B4 53 12 23 1D 39 27 2B,DD 19 24 A1 DD 66 DD EF A1 4A,text,False,False,PENDING
equipment_description:23,equipment_description,23,받기가 되던지기로 변화,0x80AF0,0x8019AF5C,0x8019B844,<N:ｌ:5>受け取るへが<N:ｌ:5>投げ返すへになります,받기가 되던지기로 변화,,5B DD 68 49 DD 29 22 5A 2A 5B DE 04 9C DE 57 2B 5A 23 1D 39 27 2B,DD 19 24 0C A1 73 DD 25 04 24 D5 A1 80 DD 83,text,False,False,PENDING
equipment_description:24,equipment_description,24,능력 MP 소비 절반,0x80AF4,0x8019AF74,0x801FF65B,半分の<N:∪:20><N:Ｐ:10>で能力を使用できます,특수 능력의 MP 소비량|절반으로 감소,,DF 16 B2 1C DE 4F DD 90 30 DD 80 61 2F DD 33 DD 3E 30 44 27 2B,DE 3A 50 A1 DD ED DD 2B 0F A1 DF 0B DE 07 A1 DD 07 DD 06 D2 E6 01 DD DA DD 46 4E D5 A1 DD 77 DD 07,text,False,False,PENDING
equipment_description:25,equipment_description,25,공격력 30% 상승,0x80AF8,0x8019AF8C,0x8019B8CF,攻撃力が30<N:X:20>上昇します,공격력 30% 상승,,D0 B1 61 2A 14 11 06 B9 DD 59 1E 27 2B,DD 10 DD 0A DD 2B A1 27 91 DD B8 A1 8B 69,text,False,False,PENDING
equipment_description:26,equipment_description,26,이가 반격 피해 증가,0x80AFC,0x8019AF9C,0x8019B7A4,反撃ダメージが大きくなります（<N:｣:11>ー<N:力:5>）,이가 반격 피해 증가,,DE 02 B1 67 78 31 7F 2A 50 44 3E 1D 39 27 2B 09 65 31 DD 02 0A,03 0C A1 DD 46 DD 0A A1 DD 3C 2B A1 DE 09 0C,text,False,False,PENDING
equipment_description:27,equipment_description,27,효과 불명,0x80B00,0x8019AFB4,0x8019C20C,効果はわかつていません,효과 불명,,DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D,DE 24 DD 18 A1 DD 13 DD 34,text,False,False,PENDING
equipment_description:28,equipment_description,28,쿠쿠루 행동 시 주변 아군 회복,0x80B04,0x8019AFC4,0x801FF67D,行動する度まわりの<N:午:15>ャラを回復します（ククル）,쿠쿠루가 행동할 때마다|주변 인물 회복,,74 DC 2B 22 DD 20 27 43 39 1C DD 4E D6 57 2F 9E DD 2C 1E 27 2B 09 4E 4E 53 0A,DD 0C DD 0C DD 42 0C A1 DD 31 DD 32 7D A1 77 45 01 E6 01 40 80 A1 35 6D A1 7A DD 9F,text,False,False,PENDING
equipment_description:29,equipment_description,29,아이템 드롭률 상승,0x80B08,0x8019AFE0,0x8019B972,敵がア<N:｣:11>テムを落としやすくなります,아이템 드롭률 상승,,BD 2A 42 65 DB D8 2F DD A4 36 1E 40 2B 3E 1D 39 27 2B,09 03 DD 5E A1 17 DE 94 DF 5B A1 8B 69,text,False,False,PENDING
equipment_description:30,equipment_description,30,적 처치 시 희귀 아이템 획득,0x80B0C,0x8019AFF4,0x8019B459,敵を倒すとほ<N:げ:26>ア<N:｣:11>テムが出ます,적 처치 시 희귀 아이템 획득,,BD 2F DD 83 2B 36 DD 05 D2 42 65 DB D8 2A 56 27 2B,DD 09 A1 DD 8F DD 1F A1 29 A1 DD 43 DE 6C A1 09 03 DD 5E A1 DE 79 DE A9,text,False,False,PENDING
equipment_description:31,equipment_description,31,효과 불명,0x80B10,0x8019B008,0x8019C20C,効果はわかつていません,효과 불명,,DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D,DE 24 DD 18 A1 DD 13 DD 34,text,False,False,PENDING
equipment_description:32,equipment_description,32,석화 방지,0x80B14,0x8019B018,0x8019BB84,<N:ｌ:5>石化へを回避します,석화 방지,,5B 94 DD 7C 5A 2F 9E DD 96 1E 27 2B,DD 8B DD 83 A1 DD 29 04,text,False,False,PENDING
equipment_description:33,equipment_description,33,아크 전용 효과 불명,0x80B18,0x8019B028,0x8019B67A,効果はわかつていません （アーク）,아크 전용 효과 불명,,DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D 01 09 42 31 4E 0A,09 58 A1 4F DD 1A A1 DE 24 DD 18 A1 DD 13 DD 34,text,False,False,PENDING
equipment_description:34,equipment_description,34,마력 50% 상승,0x80B1C,0x8019B03C,0x8019AA60,魔力が<N:ｃ:12>0<N:X:20>上昇します,마력 50% 상승,,DD 1B 61 2A 16 11 06 B9 DD 59 1E 27 2B,45 DD 2B A1 9E 91 DD B8 A1 8B 69,text,False,False,PENDING
equipment_description:35,equipment_description,35,마력 30% 상승,0x80B20,0x8019B04C,0x8019AA48,魔力が30<N:X:20>上昇します,마력 30% 상승,,DD 1B 61 2A 14 11 06 B9 DD 59 1E 27 2B,45 DD 2B A1 27 91 DD B8 A1 8B 69,text,False,False,PENDING
equipment_description:36,equipment_description,36,포코의 방향 전환 효과가 전체화,0x80B24,0x8019B05C,0x801FF69A,<N:ｌ:5>向き直りの笛への効果が<N:∪:20><N:∧:11><N:Ｐ:10>全体（ポニ）,방향전환 피리 효과가|전장 전체로 확대(포코),,5B DD 01 44 DD 85 39 1C DE 2F 5A 1C DD C1 DD 1F 2A DE 4F DE 83 DD 90 DD 08 DD 2D 09 D7 D1 0A,DD 29 DD B2 4F DD 65 A1 DD 3C 2E A1 DE 24 DD 18 0C E6 01 4F 56 A1 4F DD 90 D5 A1 DE 2B 37 A0 DD 78 DD 40 9C,text,False,False,PENDING
equipment_description:37,equipment_description,37,독 방지,0x80B28,0x8019B07C,0x8019AE76,<N:ｌ:5><N:毒:1>へを回避します,독 방지,,5B DD CF 5A 2F 9E DD 96 1E 27 2B,DF 22 A1 DD 29 04,text,False,False,PENDING
equipment_description:38,equipment_description,38,방어력 50% 상승,0x80B2C,0x8019B088,0x8019C73C,防御力が<N:ｃ:12>0<N:X:20>上昇します,방어력 50% 상승,,DD A6 DD AD 61 2A 16 11 06 B9 DD 59 1E 27 2B,DD 29 14 DD 2B A1 9E 91 DD B8 A1 8B 69,text,False,False,PENDING
equipment_description:39,equipment_description,39,방어력 30% 상승,0x80B30,0x8019B098,0x8019C720,防御力が30<N:X:20>上昇します,방어력 30% 상승,,DD A6 DD AD 61 2A 14 11 06 B9 DD 59 1E 27 2B,DD 29 14 DD 2B A1 27 91 DD B8 A1 8B 69,text,False,False,PENDING
equipment_description:40,equipment_description,40,방어율 상승,0x80B34,0x8019B0A8,0x8019BB06,防御しやすくなります,방어율 상승,,DD A6 DD AD 1E 40 2B 3E 1D 39 27 2B,DD 29 14 DE A6 A1 8B 69,text,False,False,PENDING
equipment_description:41,equipment_description,41,고겐 공격력 70% 상승,0x80B38,0x8019B0B8,0x8019B52F,攻撃力が<N:７:11>0<N:X:20>上昇します（<N:ニ:13>ーゲン）,고겐 공격력 70% 상승,,D0 B1 61 2A 18 11 06 B9 DD 59 1E 27 2B 09 DD 3C 31 DD 4D 34 0A,1C DD A9 A1 DD 10 DD 0A DD 2B A1 9A 91 DD B8 A1 8B 69,text,False,False,PENDING
equipment_description:42,equipment_description,42,이가 심안법 범위 확장,0x80B3C,0x8019B0D0,0x8019B794,<N:ｌ:5>心<N:眼:3>法への<N:乾:16>囲が広くなります（<N:｣:11>ー<N:力:5>）,이가 심안법 범위 확장,,5B DD 11 DE 7B DD 51 5A 1C DE 93 DF 5B 2A DF 43 3E 1D 39 27 2B 09 65 31 DD 02 0A,03 0C A1 9D 94 DD 37 A1 DE 63 8E A1 DE 2B 56,text,False,False,PENDING
equipment_description:43,equipment_description,43,촌가라가 소환수 경험치 획득,0x80B40,0x8019B0EC,0x801FF6BF,召喚<N:午:15>ャラの経験値が自分に入ります（チョン<N:力:5>ラ）,소환수가 얻은 경험치를|촌가라가 받음,,DD 78 DD 7B DD 4E D6 57 1C DD DE DE 75 DD D2 2A A4 B2 23 86 39 27 2B 09 6C 69 34 DD 02 57 0A,DD 07 DD 65 50 0C A1 DD 9C 26 A1 68 DD 54 DD 1F 36 E6 01 96 0C 8F 0C A1 DD 19 8D,text,False,False,PENDING
equipment_description:44,equipment_description,44,침묵 방지,0x80B44,0x8019B10C,0x8019BBC3,<N:ｌ:5>沈黙へを回避します,침묵 방지,,5B DF 1E DE 8B 5A 2F 9E DD 96 1E 27 2B,DE 06 DF 5F A1 DD 29 04,text,False,False,PENDING
equipment_description:45,equipment_description,45,회피율 상승,0x80B48,0x8019B11C,0x8019C319,攻撃を避けやすくなります,회피율 상승,,D0 B1 2F DD 96 49 40 2B 3E 1D 39 27 2B,7A DD 3C DE A6 A1 8B 69,text,False,False,PENDING
equipment_description:46,equipment_description,46,공격력 10% 상승,0x80B4C,0x8019B12C,0x8019B8DE,攻撃力が10<N:X:20>上昇します,공격력 10% 상승,,D0 B1 61 2A 12 11 06 B9 DD 59 1E 27 2B,DD 10 DD 0A DD 2B A1 4A 91 DD B8 A1 8B 69,text,False,False,PENDING
equipment_description:47,equipment_description,47,피해 편차 증가,0x80B50,0x8019B13C,0x801FF6DB,<N:与:3>えるダメージの当たりはすれが大きくなります,주는 피해량의|차이가 커진다,,DD 3F 46 22 67 78 31 7F 1C DD 42 1F 39 28 8C 32 2A 50 44 3E 1D 39 27 2B,40 06 A1 DD 3C 2B D2 0F E6 01 DD B7 03 0C A1 DD F6 DD 3F 01,text,False,False,PENDING
equipment_description:48,equipment_description,48,쿠쿠루 부활 시 최대 체력 회복,0x80B54,0x8019B158,0x801FF6F0,復活魔法で<N:Π:10><N:Ｐ:10>最大で復活します（ククル）,부활 마법을 받으면|체력 전부 회복(쿠쿠루),,DD 2C DE 49 DD 1B DD 51 30 DD FA DD 90 DD 2B 50 30 DD 2C DE 49 1E 27 2B 09 4E 4E 53 0A,6C DD E1 A1 45 DD 37 0D A1 DD 19 4E 3A E6 01 DD 90 DD 2B A1 4F 6C A1 7A DD 9F A0 DD 0C DD 0C DD 42 9C,text,False,False,PENDING
equipment_description:49,equipment_description,49,피해 편차 증가,0x80B58,0x8019B178,0x8019C846,当たりはすれが大きくなります,피해 편차 증가,,DD 42 1F 39 28 8C 32 2A 50 44 3E 1D 39 27 2B,DD 3C 2B A1 DD 79 DD B7 A1 DE 09 0C,text,False,False,PENDING
equipment_description:50,equipment_description,50,방어력 10% 상승,0x80B5C,0x8019B188,0x8019C72E,防御力が10<N:X:20>上昇します,방어력 10% 상승,,DD A6 DD AD 61 2A 12 11 06 B9 DD 59 1E 27 2B,DD 29 14 DD 2B A1 4A 91 DD B8 A1 8B 69,text,False,False,PENDING
equipment_description:51,equipment_description,51,효과 불명,0x80B60,0x8019B198,0x8019C20C,効果はわかつていません,효과 불명,,DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D,DE 24 DD 18 A1 DD 13 DD 34,text,False,False,PENDING
equipment_description:52,equipment_description,52,효과 불명,0x80B64,0x8019B1A8,0x8019C20C,効果はわかつていません,효과 불명,,DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D,DE 24 DD 18 A1 DD 13 DD 34,text,False,False,PENDING
equipment_description:53,equipment_description,53,효과 불명,0x80B68,0x8019B1B8,0x8019C20C,効果はわかつていません,효과 불명,,DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D,DE 24 DD 18 A1 DD 13 DD 34,text,False,False,PENDING
equipment_description:54,equipment_description,54,효과 불명,0x80B6C,0x8019B1C8,0x8019C20C,効果はわかつていません,효과 불명,,DD C1 DD 1F 28 43 20 29 21 1B 27 59 2D,DE 24 DD 18 A1 DD 13 DD 34,text,False,False,PENDING
equipment_description:55,equipment_description,55,매 행동 체력 회복,0x80B70,0x8019B1D8,0x801FF713,行動するたびに<N:Π:10><N:Ｐ:10>が回復します,행동할 때마다 체력 회복,,74 DC 2B 22 1F 99 23 DD FA DD 90 2A 9E DD 2C 1E 27 2B,DD 31 DD 32 7D A1 77 45 01 A1 DD 90 DD 2B A1 7A DD 9F,text,False,False,PENDING
equipment_description:56,equipment_description,56,토슈 공격 명중률 상승,0x80B74,0x8019B1EC,0x801FF726,攻撃が<N:非:1>常に当たりやすくなります（トッシュ）,토슈의 공격이|매우 잘 명중함,,D0 B1 2A DE 5A DE 68 23 DD 42 1F 39 40 2B 3E 1D 39 27 2B 09 5C 82 60 AB 0A,83 DD 86 0F A1 DD 10 DD 0A 03 E6 01 DD C9 3D A1 DD 4F A1 DD 34 DD 73 DD CF,text,False,False,PENDING
equipment_description:57,equipment_description,57,모든 상태 이상 방지,0x80B78,0x8019B208,0x8019B893,全ステータスしょう害を回避します,모든 상태 이상 방지,,DD 08 47 DB 31 62 47 1E 73 26 DE 7E 2F 9E DD 96 1E 27 2B,55 DD 26 A1 8B DD D2 A1 03 8B A1 DD 29 04,text,False,False,PENDING
equipment_description:58,equipment_description,58,포코 마력 30% 상승,0x80B7C,0x8019B21C,0x8019B6BE,魔力が30<N:X:20>上昇します （ポニ）,포코 마력 30% 상승,,DD 1B 61 2A 14 11 06 B9 DD 59 1E 27 2B 01 09 D7 D1 0A,DD 78 DD 40 A1 45 DD 2B A1 27 91 DD B8 A1 8B 69,text,False,False,PENDING
equipment_description:59,equipment_description,59,마비 방지,0x80B80,0x8019B230,0x8019BCBD,<N:ｌ:5>マ<N:ヒ:5>へを回避します,마비 방지,,5B 64 DD B5 5A 2F 9E DD 96 1E 27 2B,45 DD 06 A1 DD 29 04,text,False,False,PENDING
equipment_description:60,equipment_description,60,토슈 앵화뇌폭참에 마비 부여,0x80B84,0x8019B240,0x801FF740,桜花雷爆斬でマ<N:ヒ:5>させることができます（トッシュ）,토슈의 앵화뇌폭참에|마비 효과 추가,,DE 3C DE 1B DD A5 DD 41 DD 5C 30 64 DD B5 3A 59 22 2E 36 2A 30 44 27 2B 09 5C 82 60 AB 0A,83 DD 86 0F A1 EA 5B DD 83 EA 26 DD 62 DD 4C 0E E6 01 45 DD 06 A1 DE 24 DD 18 A1 EA 72 0C,text,False,False,PENDING
equipment_description:61,equipment_description,61,특정 적에게 추가 피해,0x80B88,0x8019B260,0x8019B6F1,攻撃が特定の敵に強くなります,특정 적에게 추가 피해,,D0 B1 2A DE 96 DD 97 1C BD 23 DD 19 3E 1D 39 27 2B,DE 3A 31 A1 DD 09 0E 41 A1 DF 95 0C A1 DD 3C 2B,text,False,False,PENDING
equipment_description:62,equipment_description,62,아크 매 행동 MP 회복,0x80B8C,0x8019B274,0x801FF75F,行動するごとに<N:∪:20><N:Ｐ:10>が回復します（アーク）,아크가 행동할 때마다|MP 회복,,74 DC 2B 22 79 36 23 DE 4F DD 90 2A 9E DD 2C 1E 27 2B 09 42 31 4E 0A,09 58 0C A1 DD 31 DD 32 7D A1 77 45 01 E6 01 DF 0B DE 07 A1 7A DD 9F,text,False,False,PENDING
equipment_description:63,equipment_description,63,?????,0x80B90,0x8019B28C,0x8019AF08,？？？？？,?????,,3C 3C 3C 3C 3C,D1 D1 D1 D1 D1,text,False,False,PENDING
consumable_name:0,consumable_name,0,끈끈이,0x80C9C,0x8019B394,0x8019AF50,ねばねば,끈끈이,,4C 58 4C 58,DE 40 DE 40 03,text,False,False,PENDING
consumable_name:1,consumable_name,1,의욕 젤리,0x80CA0,0x8019B39C,0x8019BC2D,やる気<N:г:23>リー,의욕 젤리,,40 22 A9 DD F8 6B 31,0F DD E3 A1 DF 8F 2E,text,False,False,PENDING
consumable_name:2,consumable_name,2,넘치는 열매,0x80CA4,0x8019B3A4,0x8019C00A,みなぎる果実,넘치는 열매,,6D 1D DD 7D 22 DD 1F DE 37,DD F4 DD 1F 06 A1 DD 89 DD C9,text,False,False,PENDING
consumable_name:3,consumable_name,3,회복 열매,0x80CA8,0x8019B3B0,0x8019C322,回復果物,회복 열매,,9E DD 2C DD 1F DD 49,7A DD 9F A1 DD 89 DD C9,text,False,False,PENDING
consumable_name:4,consumable_name,4,마비 사과,0x80CAC,0x8019B3B8,0x8019BCAD,しびれるりんご,마비 사과,,1E 99 32 22 39 2D 79,45 DD 06 A1 34 DD 18,text,False,False,PENDING
consumable_name:5,consumable_name,5,돌,0x80CB0,0x8019B3C0,0x8019B712,石,돌,,94,72,text,False,False,PENDING
consumable_name:6,consumable_name,6,레코의 풀,0x80CB4,0x8019B3C4,0x8019BB69,<N:リ:12>ニの草,레코의 풀,,6F D1 1C DD 65,DD 66 DD 40 0F A1 DE 45,text,False,False,PENDING
consumable_name:7,consumable_name,7,약초,0x80CB8,0x8019B3CC,0x8019B077,薬草,약초,,DD 58 DD 65,DD 48 39,text,False,False,PENDING
consumable_name:8,consumable_name,8,독초,0x80CBC,0x8019B3D4,0x8019B07F,<N:毒:1>薬,독초,,DD CF DD 58,DF 22 39,text,False,False,PENDING
consumable_name:9,consumable_name,9,루우의 약,0x80CC0,0x8019B3DC,0x8019BDA5,ルウの薬,루우의 약,,53 71 1C DD 58,DD 42 3D 0F A1 DD 48,text,False,False,PENDING
consumable_name:10,consumable_name,10,민첩의 약,0x80CC4,0x8019B3E4,0x8019BBB1,すばやさの薬,민첩의 약,,2B 58 40 3A 1C DD 58,DD EC DF 5E 0F A1 DD 48,text,False,False,PENDING
consumable_name:11,consumable_name,11,작은 폭탄,0x80CC8,0x8019B3EC,0x8019BB45,小さい爆弾,작은 폭탄,,DD 88 3A 1B DD 41 DE 06,DD 64 26 A1 DD 62 DD D1,text,False,False,PENDING
consumable_name:12,consumable_name,12,큰 폭탄,0x80CCC,0x8019B3F8,0x8019ADF1,大きい爆弾,큰 폭탄,,50 44 1B DD 41 DE 06,AA A1 DD 62 DD D1,text,False,False,PENDING
consumable_name:13,consumable_name,13,만능약,0x80CD0,0x8019B400,0x8019AEB4,万能薬,만능약,,DF 0B DD 80 DD 58,38 DD ED DD 48,text,False,False,PENDING
consumable_name:14,consumable_name,14,성수,0x80CD4,0x8019B408,0x8019B06B,聖水,성수,,CD B8,DD 17 50,text,False,False,PENDING
consumable_name:15,consumable_name,15,부활약,0x80CD8,0x8019B40C,0x8019AED2,復活の薬,부활약,,DD 2C DE 49 1C DD 58,6C DD E1 DD 48,text,False,False,PENDING
consumable_name:16,consumable_name,16,공격 항아리,0x80CDC,0x8019B414,0x8019C0D6,攻撃瓶,공격 항아리,,D0 B1 DE C0,DD 10 DD 0A A1 DD F2 09 2E,text,False,False,PENDING
consumable_name:17,consumable_name,17,수면 구슬,0x80CE0,0x8019B41C,0x8019ADB2,<N:眠:5>り玉,수면 구슬,,DD B9 39 DE EF,50 3A A1 87 DD FC,text,False,False,PENDING
consumable_name:18,consumable_name,18,약화 구슬,0x80CE4,0x8019B424,0x8019BB21,弱りの玉,약화 구슬,,DD ED 39 1C DE EF,DD 48 DD 83 A1 87 DD FC,text,False,False,PENDING
consumable_name:19,consumable_name,19,힘의 열매,0x80CE8,0x8019B42C,0x8019BD1D,ちからの実,힘의 열매,,4B 20 33 1C DE 37,74 0F A1 DD 89 DD C9,text,False,False,PENDING
consumable_name:20,consumable_name,20,파로의 열매,0x80CEC,0x8019B434,0x8019C194,パロの実,파로의 열매,,A3 A2 1C DE 37,DD 7B D5 0F A1 DD 89 DD C9,text,False,False,PENDING
consumable_name:21,consumable_name,21,생명의 열매,0x80CF0,0x8019B43C,0x8019AC58,いのちの木の実,생명의 열매,,1B 1C 4B 1C DF 0A 1C DE 37,DD 36 DD 34 0F A1 DD 89 DD C9,text,False,False,PENDING
consumable_name:22,consumable_name,22,마력의 잎,0x80CF4,0x8019B448,0x8019BCCD,魔力の葉,마력의 잎,,DD 1B 61 1C DD 61,45 DD 2B 0F A1 DF 8D,text,False,False,PENDING
consumable_name:23,consumable_name,23,마력의 샘,0x80CF8,0x8019B450,0x8019BCC5,魔力の泉,마력의 샘,,DD 1B 61 1C DF 2B,45 DD 2B 0F A1 DE CC,text,False,False,PENDING
consumable_name:24,consumable_name,24,눈가림 풀,0x80CFC,0x8019B458,0x8019BBCC,目つぶしの草,눈가림 풀,,AC 45 CA 1E 1C DD 65,DE 0D 0C DE 29 A1 DE 45,text,False,False,PENDING
consumable_name:25,consumable_name,25,쓴 잎,0x80D00,0x8019B460,0x8019AF56,苦い葉,쓴 잎,,DD F3 1B DD 61,DE B1 A1 DF 8D,text,False,False,PENDING
consumable_name:26,consumable_name,26,석화 해제침,0x80D04,0x8019B468,0x8019C1B2,石解け<N:ハ:12>リ,석화 해제침,,94 DD 34 49 DD A2 6B,DD 8B DD 83 A1 2B 66 DE 06,text,False,False,PENDING
consumable_name:27,consumable_name,27,침묵 해제침,0x80D08,0x8019B470,0x8019C202,痛烈な<N:ハ:12>リ,침묵 해제침,,DE 30 DE 85 1D DD A2 6B,DE 06 DF 5F A1 2B 66 DE 06,text,False,False,PENDING
consumable_name:28,consumable_name,28,소환 항아리,0x80D0C,0x8019B47C,0x8019C0CC,召喚のつ<N:げ:26>,소환 항아리,,DD 78 DD 7B 1C 45 D2,DD 07 DD 65 A1 DD F2 09 2E,text,False,False,PENDING
consumable_name:29,consumable_name,29,?????,0x80D10,0x8019B484,0x8019AF08,？？？？？,?????,,3C 3C 3C 3C 3C,D1 D1 D1 D1 D1,text,False,False,PENDING
consumable_name:30,consumable_name,30,?????,0x80D14,0x8019B48C,0x8019AF08,？？？？？,?????,,3C 3C 3C 3C 3C,D1 D1 D1 D1 D1,text,False,False,PENDING
consumable_name:31,consumable_name,31,?????,0x80D18,0x8019B494,0x8019AF08,？？？？？,?????,,3C 3C 3C 3C 3C,D1 D1 D1 D1 D1,text,False,False,PENDING
consumable_description:0,consumable_description,0,민첩 일시 감소,0x80F14,0x8019B51C,0x8019C8AE,一時的にすばやさを下げます,민첩 일시 감소,,8E CF DD 53 23 2B 58 40 3A 2F 70 9C 27 2B,DD EC DF 5E A1 6B 29 A1 DD 77 DD 07,text,False,False,PENDING
consumable_description:1,consumable_description,1,헤모지 회복,0x80F18,0x8019B52C,0x8019BB9F,<N:ｌ:5>へモジーへを元に戻します,헤모지 회복,,5B DD 3B 5F 7F 31 5A 2F DE 74 23 D9 1E 27 2B,DD C3 55 04 A1 7A DD 9F,text,False,False,PENDING
consumable_description:2,consumable_description,2,LV 1 상승,0x80F1C,0x8019B53C,0x8019C162,<N:リ:12>ベルアッ<N:フ:11>します,레벨 1 상승,,6F DD B4 53 42 82 DD 55 1E 27 2B,DD 66 DD EF A1 4A A1 8B 69,text,False,False,PENDING
consumable_description:3,consumable_description,3,체력 60 회복,0x80F20,0x8019B548,0x8019AB20,<N:Π:10><N:Ｐ:10>が<N:ｃ:9>0ポ<N:｣:11>ント回復します,체력 60 회복,,DD FA DD 90 2A 17 11 D7 65 34 5C 9E DD 2C 1E 27 2B,DD 90 DD 2B A1 9F 91 A1 7A DD 9F,text,False,False,PENDING
consumable_description:4,consumable_description,4,마비 부여,0x80F24,0x8019B55C,0x801FF777,しびれて動けなくなります,마비로 움직일 수 없음,,1E 99 32 21 DC 49 1D 3E 1D 39 27 2B,45 DD 06 D5 A1 DD 70 DD 7C 6B A1 50 A1 71 8D,text,False,False,PENDING
consumable_description:5,consumable_description,5,던져서 피해,0x80F28,0x8019B56C,0x8019C0FE,ぶつけてダメージを<N:与:3>えます,던져서 피해,,CA 45 49 21 67 78 31 7F 2F DD 3F 46 27 2B,DD 25 DD 63 25 A1 DD 3C 2B,text,False,False,PENDING
consumable_description:6,consumable_description,6,방어력 상승,0x80F2C,0x8019B57C,0x8019BAFD,防御力が上がります,방어력 상승,,DD A6 DD AD 61 2A B9 2A 39 27 2B,DD 29 14 DD 2B A1 8B 69,text,False,False,PENDING
consumable_description:7,consumable_description,7,체력 20 회복,0x80F30,0x8019B588,0x8019AB14,<N:Π:10><N:Ｐ:10>が20ポ<N:｣:11>ント回復します,체력 20 회복,,DD FA DD 90 2A 13 11 D7 65 34 5C 9E DD 2C 1E 27 2B,DD 90 DD 2B A1 0B 91 A1 7A DD 9F,text,False,False,PENDING
consumable_description:8,consumable_description,8,독 부여,0x80F34,0x8019B59C,0x801FF787,<N:毒:1>を<N:振:2>りまきます,독을 퍼지게 함,,DD CF 2F DE D9 39 27 44 27 2B,EA 2A 0D A1 DE 78 04 41 A1 DD CF,text,False,False,PENDING
consumable_description:9,consumable_description,9,마비 회복,0x80F38,0x8019B5A8,0x8019BCB5,しびれを取りのぞきます,마비 회복,,1E 99 32 2F DD 29 39 1C 6A 44 27 2B,45 DD 06 A1 7A DD 9F,text,False,False,PENDING
consumable_description:10,consumable_description,10,민첩 일시 상승,0x80F3C,0x8019B5B8,0x8019BFFF,一時的にすばやさを上げます,민첩 일시 상승,,8E CF DD 53 23 2B 58 40 3A 2F B9 9C 27 2B,DD EC DF 5E A1 6B 29 A1 8B 69,text,False,False,PENDING
consumable_description:11,consumable_description,11,폭발 피해,0x80F40,0x8019B5C8,0x8019BB3C,爆発します,폭발 피해,,DD 41 76 1E 27 2B,DD 62 DD 0E A1 DD 3C 2B,text,False,False,PENDING
consumable_description:12,consumable_description,12,큰 폭발 피해,0x80F44,0x8019B5D0,0x8019AC0B,爆発します,큰 폭발 피해,,DD 41 76 1E 27 2B,AA A1 DD 62 DD 0E A1 DD 3C 2B,text,False,False,PENDING
consumable_description:13,consumable_description,13,대부분의 상태 이상 회복,0x80F48,0x8019B5D8,0x8019B7C4,ほとんどのステータス傷害を回復します,대부분의 상태 이상 회복,,DD 05 36 2D 54 1C 47 DB 31 62 47 DE 6A DE 7E 2F 9E DD 2C 1E 27 2B,37 6C 92 0F A1 8B DD D2 A1 03 8B A1 7A DD 9F,text,False,False,PENDING
consumable_description:14,consumable_description,14,독 회복,0x80F4C,0x8019B5F0,0x8019AE6F,<N:毒:1>を取りのぞきます,독 회복,,DD CF 2F DD 29 39 1C 6A 44 27 2B,DF 22 A1 7A DD 9F,text,False,False,PENDING
