file,extension,size,is_analysis,is_game_candidate,in_patch_zip,patch_size,patch_equals_work
analysis/gdb_slot2_actual_transition.json,.JSON,13160,1,0,0,,
analysis/gdb_slot2_script_pointer_hit.json,.JSON,3823,1,0,0,,
analysis/latest_throne_split_2026-07-13/resume.state.bin,.BIN,3816869,1,0,0,,
analysis/latest_throne_split_2026-07-13/resume.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/latest_throne_split_2026-07-13/resume.thumbnail.png,.PNG,58049,1,0,0,,
analysis/latest_throne_split_2026-07-13/slot1.state.bin,.BIN,3824758,1,0,0,,
analysis/latest_throne_split_2026-07-13/slot1.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/latest_throne_split_2026-07-13/slot1.thumbnail.png,.PNG,47229,1,0,0,,
analysis/latest_throne_split_2026-07-13/slot2.state.bin,.BIN,3816869,1,0,0,,
analysis/latest_throne_split_2026-07-13/slot2.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/latest_throne_split_2026-07-13/slot2.thumbnail.png,.PNG,57575,1,0,0,,
analysis/latest_throne_split_2026-07-13/slot3.state.bin,.BIN,3816869,1,0,0,,
analysis/latest_throne_split_2026-07-13/slot3.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/latest_throne_split_2026-07-13/slot3.thumbnail.png,.PNG,56680,1,0,0,,
analysis/live_dialogue_after.bin,.BIN,8388608,1,0,0,,
analysis/live_dialogue_before.bin,.BIN,8388608,1,0,0,,
analysis/live_ram_candidate_a.bin,.BIN,2097152,1,0,0,,
analysis/live_ram_candidate_a_next.bin,.BIN,2097152,1,0,0,,
analysis/live_ram_candidate_b.bin,.BIN,2097152,1,0,0,,
analysis/live_ram_candidate_b_next.bin,.BIN,2097152,1,0,0,,
analysis/live_ram_slot2_after.bin,.BIN,2097152,1,0,0,,
analysis/live_ram_slot2_before.bin,.BIN,2097152,1,0,0,,
analysis/live_ram_slot2_next_dialogue.bin,.BIN,2097152,1,0,0,,
analysis/live_s1071_v05_a.ram.bin,.BIN,2097152,1,0,0,,
analysis/live_s1071_v05_b.ram.bin,.BIN,2097152,1,0,0,,
analysis/next_bulk_latest_states/build_report.txt,.TXT,2907,1,0,0,,
analysis/next_bulk_latest_states/savestate_dialogues.csv,.CSV,2526,1,0,0,,
analysis/next_bulk_latest_states/savestate_script_map.json,.JSON,10995,1,0,0,,
analysis/next_bulk_latest_states/thumbs/next_states_montage.png,.PNG,927321,1,0,0,,
analysis/next_bulk_latest_states/thumbs/resume.bgra,.BGRA,196608,1,0,0,,
analysis/next_bulk_latest_states/thumbs/resume.png,.PNG,79408,1,0,0,,
analysis/next_bulk_latest_states/thumbs/slot1.bgra,.BGRA,196608,1,0,0,,
analysis/next_bulk_latest_states/thumbs/slot1.png,.PNG,67472,1,0,0,,
analysis/next_bulk_latest_states/thumbs/slot2.bgra,.BGRA,196608,1,0,0,,
analysis/next_bulk_latest_states/thumbs/slot2.png,.PNG,93407,1,0,0,,
analysis/next_bulk_latest_states/thumbs/slot3.bgra,.BGRA,196608,1,0,0,,
analysis/next_bulk_latest_states/thumbs/slot3.png,.PNG,52359,1,0,0,,
analysis/next_bulk_latest_states/verification_report.txt,.TXT,414,1,0,0,,
analysis/pair_slots_2026-07-12/mapped/savestate_dialogues.csv,.CSV,16891,1,0,0,,
analysis/pair_slots_2026-07-12/mapped/savestate_script_map.json,.JSON,46102,1,0,0,,
analysis/pair_slots_2026-07-12/mapped_original/savestate_dialogues.csv,.CSV,16891,1,0,0,,
analysis/pair_slots_2026-07-12/mapped_original/savestate_script_map.json,.JSON,46420,1,0,0,,
analysis/pair_slots_2026-07-12/slot1.state.bin,.BIN,3816869,1,0,0,,
analysis/pair_slots_2026-07-12/slot1.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/pair_slots_2026-07-12/slot1.thumbnail.png,.PNG,105533,1,0,0,,
analysis/pair_slots_2026-07-12/slot10.state.bin,.BIN,3816869,1,0,0,,
analysis/pair_slots_2026-07-12/slot10.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/pair_slots_2026-07-12/slot10.thumbnail.png,.PNG,56988,1,0,0,,
analysis/pair_slots_2026-07-12/slot2.state.bin,.BIN,3816869,1,0,0,,
analysis/pair_slots_2026-07-12/slot2.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/pair_slots_2026-07-12/slot2.thumbnail.png,.PNG,105923,1,0,0,,
analysis/pair_slots_2026-07-12/slot3.state.bin,.BIN,3816869,1,0,0,,
analysis/pair_slots_2026-07-12/slot3.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/pair_slots_2026-07-12/slot3.thumbnail.png,.PNG,56748,1,0,0,,
analysis/pair_slots_2026-07-12/slot4.state.bin,.BIN,3816869,1,0,0,,
analysis/pair_slots_2026-07-12/slot4.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/pair_slots_2026-07-12/slot4.thumbnail.png,.PNG,58354,1,0,0,,
analysis/pair_slots_2026-07-12/slot5.state.bin,.BIN,3816869,1,0,0,,
analysis/pair_slots_2026-07-12/slot5.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/pair_slots_2026-07-12/slot5.thumbnail.png,.PNG,25263,1,0,0,,
analysis/pair_slots_2026-07-12/slot6.state.bin,.BIN,3816869,1,0,0,,
analysis/pair_slots_2026-07-12/slot6.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/pair_slots_2026-07-12/slot6.thumbnail.png,.PNG,32516,1,0,0,,
analysis/pair_slots_2026-07-12/slot7.state.bin,.BIN,3816869,1,0,0,,
analysis/pair_slots_2026-07-12/slot7.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/pair_slots_2026-07-12/slot7.thumbnail.png,.PNG,57579,1,0,0,,
analysis/pair_slots_2026-07-12/slot8.state.bin,.BIN,3816869,1,0,0,,
analysis/pair_slots_2026-07-12/slot8.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/pair_slots_2026-07-12/slot8.thumbnail.png,.PNG,56680,1,0,0,,
analysis/pair_slots_2026-07-12/slot9.state.bin,.BIN,3816869,1,0,0,,
analysis/pair_slots_2026-07-12/slot9.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/pair_slots_2026-07-12/slot9.thumbnail.png,.PNG,57252,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/savestate_dialogues.csv,.CSV,1944,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/savestate_script_map.json,.JSON,16063,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot1.bgra,.BGRA,196608,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot1.png,.PNG,61881,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot2.bgra,.BGRA,196608,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot2.png,.PNG,62739,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot3.bgra,.BGRA,196608,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot3.png,.PNG,62272,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot4.bgra,.BGRA,196608,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot4.png,.PNG,62431,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot5.bgra,.BGRA,196608,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot5.png,.PNG,61649,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot6.bgra,.BGRA,196608,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot6.png,.PNG,61103,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot7.bgra,.BGRA,196608,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slot7.png,.PNG,62605,1,0,0,,
analysis/post_throne_choices_slots_1_to_7/thumbs/slots_1_to_7_montage.png,.PNG,859573,1,0,0,,
analysis/s1031_live_current_target.csv,.CSV,382,1,0,0,,
analysis/savestate_extract_2026-07-11/slot2.state.bin,.BIN,3833253,1,0,0,,
analysis/savestate_extract_2026-07-11/slot3.state.bin,.BIN,3833253,1,0,0,,
analysis/savestate_extract_2026-07-11/slot4.state.bin,.BIN,3833253,1,0,0,,
analysis/savestate_extract_2026-07-11/slot5.state.bin,.BIN,3816869,1,0,0,,
analysis/savestate_extract_2026-07-11/slot6.state.bin,.BIN,3816869,1,0,0,,
analysis/savestate_extract_2026-07-11/slot7.state.bin,.BIN,3816869,1,0,0,,
analysis/savestate_extract_2026-07-12/slot1.state.bin,.BIN,3833253,1,0,0,,
analysis/savestate_extract_2026-07-12/slot2.state.bin,.BIN,3816869,1,0,0,,
analysis/savestate_extract_2026-07-12/slot3.state.bin,.BIN,3816869,1,0,0,,
analysis/savestate_extract_2026-07-12/slot4.state.bin,.BIN,3816869,1,0,0,,
analysis/savestate_extract_2026-07-12/slot4.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/savestate_extract_2026-07-12/slot4.thumbnail.png,.PNG,41768,1,0,0,,
analysis/savestate_extract_2026-07-12/slot5.state.bin,.BIN,3816869,1,0,0,,
analysis/savestate_extract_2026-07-12/slot5.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/savestate_extract_2026-07-12/slot5.thumbnail.png,.PNG,41884,1,0,0,,
analysis/savestate_extract_2026-07-12/slot6.state.bin,.BIN,3816869,1,0,0,,
analysis/savestate_extract_2026-07-12/slot7.state.bin,.BIN,3816869,1,0,0,,
analysis/savestate_extract_2026-07-12/slot7.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/savestate_extract_2026-07-12/slot7.thumbnail.png,.PNG,38956,1,0,0,,
analysis/savestate_extract_2026-07-12/slot9.state.bin,.BIN,3816869,1,0,0,,
analysis/savestate_extract_2026-07-12/slot9.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/savestate_extract_2026-07-12/slot9.thumbnail.png,.PNG,1227,1,0,0,,
analysis/scene_slots_2026-07-12/slot1.state.bin,.BIN,3816869,1,0,0,,
analysis/scene_slots_2026-07-12/slot1.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/scene_slots_2026-07-12/slot1.thumbnail.png,.PNG,104703,1,0,0,,
analysis/scene_slots_2026-07-12/slot10.state.bin,.BIN,3816869,1,0,0,,
analysis/scene_slots_2026-07-12/slot10.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/scene_slots_2026-07-12/slot10.thumbnail.png,.PNG,60221,1,0,0,,
analysis/scene_slots_2026-07-12/slot2.state.bin,.BIN,3816869,1,0,0,,
analysis/scene_slots_2026-07-12/slot2.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/scene_slots_2026-07-12/slot2.thumbnail.png,.PNG,105018,1,0,0,,
analysis/scene_slots_2026-07-12/slot3.state.bin,.BIN,3816869,1,0,0,,
analysis/scene_slots_2026-07-12/slot3.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/scene_slots_2026-07-12/slot3.thumbnail.png,.PNG,106241,1,0,0,,
analysis/scene_slots_2026-07-12/slot4.state.bin,.BIN,3816869,1,0,0,,
analysis/scene_slots_2026-07-12/slot4.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/scene_slots_2026-07-12/slot4.thumbnail.png,.PNG,105379,1,0,0,,
analysis/scene_slots_2026-07-12/slot5.state.bin,.BIN,3816869,1,0,0,,
analysis/scene_slots_2026-07-12/slot5.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/scene_slots_2026-07-12/slot5.thumbnail.png,.PNG,106110,1,0,0,,
analysis/scene_slots_2026-07-12/slot6.state.bin,.BIN,3816869,1,0,0,,
analysis/scene_slots_2026-07-12/slot6.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/scene_slots_2026-07-12/slot6.thumbnail.png,.PNG,104594,1,0,0,,
analysis/scene_slots_2026-07-12/slot7.state.bin,.BIN,3816869,1,0,0,,
analysis/scene_slots_2026-07-12/slot7.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/scene_slots_2026-07-12/slot7.thumbnail.png,.PNG,104394,1,0,0,,
analysis/scene_slots_2026-07-12/slot8.state.bin,.BIN,3816869,1,0,0,,
analysis/scene_slots_2026-07-12/slot8.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/scene_slots_2026-07-12/slot8.thumbnail.png,.PNG,104954,1,0,0,,
analysis/slot1_2026-07-16_2116/savestate_dialogues.csv,.CSV,138,1,0,0,,
analysis/slot1_2026-07-16_2116/savestate_script_map.json,.JSON,2036,1,0,0,,
analysis/story_choice_layout_v20_report.txt,.TXT,538,1,0,0,,
analysis/story_corpus/japanese_glyph_map.csv,.CSV,41003,1,0,0,,
analysis/story_corpus/one_byte_glyph_atlas.png,.PNG,44413,1,0,0,,
analysis/story_corpus/one_byte_rows_16_63.png,.PNG,13445,1,0,0,,
analysis/story_corpus/story_corpus.csv,.CSV,1747359,1,0,0,,
analysis/story_corpus/story_corpus_summary.md,.MD,2630,1,0,0,,
analysis/story_e2_bank79_v14_report.txt,.TXT,238,1,0,0,,
analysis/story_house_to_throne_e2_v15_report.txt,.TXT,23133,1,0,0,,
analysis/story_intro_complete_e2_v16_report.txt,.TXT,13490,1,0,0,,
analysis/story_intro_dialogue_spacing_v07_report.txt,.TXT,187,1,0,0,,
analysis/story_intro_dialogue_width11_v08_report.txt,.TXT,257,1,0,0,,
analysis/story_intro_e2_bank_proof_v3_report.txt,.TXT,436,1,0,0,,
analysis/story_intro_e2_expanded_v01_report.txt,.TXT,1787,1,0,0,,
analysis/story_intro_e2_expanded_v02_report.txt,.TXT,1787,1,0,0,,
analysis/story_intro_e2_expanded_v03_report.txt,.TXT,1897,1,0,0,,
analysis/story_intro_e2_expanded_v04_report.txt,.TXT,1897,1,0,0,,
analysis/story_intro_e2_expanded_v05_report.txt,.TXT,1897,1,0,0,,
analysis/story_intro_e2_expanded_v06_report.txt,.TXT,1897,1,0,0,,
analysis/story_intro_e2_pointer_proof_v2_report.txt,.TXT,394,1,0,0,,
analysis/story_intro_e2_skip_v11_report.txt,.TXT,212,1,0,0,,
analysis/story_intro_e2ff_longtext_proof_report.txt,.TXT,1130,1,0,0,,
analysis/story_intro_halfwidth_space_v09_report.txt,.TXT,171,1,0,0,,
analysis/story_intro_halfwidth_space_v10_report.txt,.TXT,199,1,0,0,,
analysis/story_intro_stable_v01_build_report.txt,.TXT,890,1,0,0,,
analysis/story_legacy_tone_e2_v18_report.txt,.TXT,8134,1,0,0,,
analysis/story_minister_s3022_s3031_e2_v19_report.txt,.TXT,12776,1,0,0,,
analysis/story_punctuation_v12_report.txt,.TXT,233,1,0,0,,
analysis/story_s1072_e2_v13_report.txt,.TXT,1441,1,0,0,,
analysis/story_s3023_s3024_bulk_build_report.txt,.TXT,4595,1,0,0,,
analysis/story_verified_returns_e2_v17_report.txt,.TXT,5655,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/current_after_slot10_a.ram.bin,.BIN,2097152,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/current_after_slot10_b.ram.bin,.BIN,2097152,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/resume.png,.PNG,57577,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/resume.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/resume.thumb.bgra,.BGRA,196608,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot1.png,.PNG,57575,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot1.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot1.thumb.bgra,.BGRA,196608,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot10.png,.PNG,56663,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot10.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot10.thumb.bgra,.BGRA,196608,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot2.png,.PNG,56678,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot2.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot2.thumb.bgra,.BGRA,196608,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot3.png,.PNG,58818,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot3.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot3.thumb.bgra,.BGRA,196608,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot4.png,.PNG,57631,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot4.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot4.thumb.bgra,.BGRA,196608,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot5.png,.PNG,58059,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot5.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot5.thumb.bgra,.BGRA,196608,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot6.png,.PNG,56484,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot6.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot6.thumb.bgra,.BGRA,196608,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot7.png,.PNG,58330,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot7.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot7.thumb.bgra,.BGRA,196608,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot8.png,.PNG,55548,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot8.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot8.thumb.bgra,.BGRA,196608,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot9.png,.PNG,58783,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot9.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_10slots_2026-07-13_1337/slot9.thumb.bgra,.BGRA,196608,1,0,0,,
analysis/throne_slots_2026-07-12/slot1.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_slots_2026-07-12/slot1.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/throne_slots_2026-07-12/slot1.thumbnail.png,.PNG,58816,1,0,0,,
analysis/throne_slots_2026-07-12/slot10.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_slots_2026-07-12/slot10.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/throne_slots_2026-07-12/slot10.thumbnail.png,.PNG,59292,1,0,0,,
analysis/throne_slots_2026-07-12/slot2.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_slots_2026-07-12/slot2.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/throne_slots_2026-07-12/slot2.thumbnail.png,.PNG,57627,1,0,0,,
analysis/throne_slots_2026-07-12/slot3.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_slots_2026-07-12/slot3.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/throne_slots_2026-07-12/slot3.thumbnail.png,.PNG,58059,1,0,0,,
analysis/throne_slots_2026-07-12/slot4.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_slots_2026-07-12/slot4.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/throne_slots_2026-07-12/slot4.thumbnail.png,.PNG,56482,1,0,0,,
analysis/throne_slots_2026-07-12/slot5.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_slots_2026-07-12/slot5.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/throne_slots_2026-07-12/slot5.thumbnail.png,.PNG,58325,1,0,0,,
analysis/throne_slots_2026-07-12/slot6.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_slots_2026-07-12/slot6.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/throne_slots_2026-07-12/slot6.thumbnail.png,.PNG,55553,1,0,0,,
analysis/throne_slots_2026-07-12/slot7.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_slots_2026-07-12/slot7.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/throne_slots_2026-07-12/slot7.thumbnail.png,.PNG,58786,1,0,0,,
analysis/throne_slots_2026-07-12/slot8.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_slots_2026-07-12/slot8.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/throne_slots_2026-07-12/slot8.thumbnail.png,.PNG,56661,1,0,0,,
analysis/throne_slots_2026-07-12/slot9.state.bin,.BIN,3816869,1,0,0,,
analysis/throne_slots_2026-07-12/slot9.thumbnail.bin,.BIN,196608,1,0,0,,
analysis/throne_slots_2026-07-12/slot9.thumbnail.png,.PNG,58378,1,0,0,,
analysis/ui_sources/COMM.DAT,.DAT,737280,1,0,0,,
analysis/ui_sources/COMM.IMG,.IMG,458752,1,0,0,,
analysis/ui_sources/PSX.EXE,.EXE,581632,1,0,0,,
B/SB011.DAT,.DAT,305152,0,1,0,,
B/SB011.IMG,.IMG,323584,0,1,0,,
B/SB021.DAT,.DAT,305152,0,1,0,,
B/SB021.IMG,.IMG,323584,0,1,0,,
B/SB022.DAT,.DAT,305152,0,1,0,,
B/SB022.IMG,.IMG,323584,0,1,0,,
B/SB031.DAT,.DAT,335872,0,1,0,,
B/SB041.DAT,.DAT,305152,0,1,0,,
B/SB041.IMG,.IMG,323584,0,1,0,,
B/SB051.DAT,.DAT,305152,0,1,0,,
B/SB051.IMG,.IMG,323584,0,1,0,,
B/SB061.DAT,.DAT,335872,0,1,0,,
B/SB071.DAT,.DAT,305152,0,1,0,,
B/SB071.IMG,.IMG,323584,0,1,0,,
B/SB072.DAT,.DAT,305152,0,1,0,,
B/SB072.IMG,.IMG,323584,0,1,0,,
B/SB081.DAT,.DAT,305152,0,1,0,,
B/SB081.IMG,.IMG,323584,0,1,0,,
C1/SC011.DAT,.DAT,305152,0,1,1,305152,0
C1/SC011.IMG,.IMG,323584,0,1,0,,
C1/SC021.DAT,.DAT,305152,0,1,0,,
C1/SC021.IMG,.IMG,323584,0,1,0,,
C1/SC031.DAT,.DAT,305152,0,1,0,,
C1/SC031.IMG,.IMG,323584,0,1,0,,
C1/SC041.DAT,.DAT,305152,0,1,0,,
C1/SC041.IMG,.IMG,323584,0,1,0,,
C1/SC051.DAT,.DAT,305152,0,1,0,,
C1/SC051.IMG,.IMG,323584,0,1,0,,
C1/SC061.DAT,.DAT,305152,0,1,0,,
C1/SC061.IMG,.IMG,323584,0,1,0,,
C1/SC071.DAT,.DAT,335872,0,1,0,,
C1/SC072.DAT,.DAT,335872,0,1,0,,
C1/SC081.DAT,.DAT,305152,0,1,0,,
C1/SC081.IMG,.IMG,323584,0,1,0,,
C1/SC091.DAT,.DAT,305152,0,1,0,,
C1/SC091.IMG,.IMG,323584,0,1,0,,
C2/SC0A1.DAT,.DAT,305152,0,1,0,,
C2/SC0A1.IMG,.IMG,323584,0,1,0,,
C2/SC0B1.DAT,.DAT,305152,0,1,0,,
C2/SC0B1.IMG,.IMG,323584,0,1,0,,
C2/SC0B2.DAT,.DAT,305152,0,1,0,,
C2/SC0B2.IMG,.IMG,323584,0,1,0,,
C2/SC0B3.DAT,.DAT,305152,0,1,0,,
C2/SC0B3.IMG,.IMG,323584,0,1,0,,
C2/SC0B4.DAT,.DAT,305152,0,1,0,,
C2/SC0B4.IMG,.IMG,323584,0,1,0,,
C2/SC0B5.DAT,.DAT,305152,0,1,0,,
C2/SC0B5.IMG,.IMG,323584,0,1,0,,
C2/SC0B6.DAT,.DAT,305152,0,1,0,,
C2/SC0B6.IMG,.IMG,323584,0,1,0,,
C2/SC0C1.DAT,.DAT,305152,0,1,0,,
C2/SC0C1.IMG,.IMG,323584,0,1,0,,
COMM.DAT,.DAT,737280,0,1,0,,
COMM.IMG,.IMG,458752,0,1,1,458752,0
COMM.SND,.SND,354304,0,1,0,,
D/SD011.DAT,.DAT,305152,0,1,1,305152,0
D/SD011.IMG,.IMG,323584,0,1,0,,
D/SD012.DAT,.DAT,305152,0,1,1,305152,0
D/SD012.IMG,.IMG,323584,0,1,0,,
D/SD013.DAT,.DAT,305152,0,1,1,305152,0
D/SD013.IMG,.IMG,196608,0,1,0,,
D/SD014.DAT,.DAT,305152,0,1,0,,
D/SD014.IMG,.IMG,196608,0,1,0,,
D/SD015.DAT,.DAT,305152,0,1,0,,
D/SD015.IMG,.IMG,323584,0,1,0,,
D/SD021.DAT,.DAT,305152,0,1,0,,
D/SD021.IMG,.IMG,323584,0,1,0,,
D/SD031.DAT,.DAT,305152,0,1,1,305152,1
D/SD031.IMG,.IMG,323584,0,1,0,,
D/SD041.DAT,.DAT,305152,0,1,0,,
D/SD041.IMG,.IMG,319488,0,1,0,,
D/SD051.DAT,.DAT,305152,0,1,0,,
D/SD061.DAT,.DAT,305152,0,1,0,,
D/SD071.DAT,.DAT,305152,0,1,0,,
D/SD071.IMG,.IMG,323584,0,1,0,,
E1/SE01.IMG,.IMG,323584,0,1,0,,
E1/SE011.DAT,.DAT,305152,0,1,0,,
E1/SE012.DAT,.DAT,305152,0,1,0,,
E1/SE013.DAT,.DAT,305152,0,1,0,,
E1/SE014.DAT,.DAT,305152,0,1,0,,
E1/SE015.DAT,.DAT,305152,0,1,0,,
E1/SE016.DAT,.DAT,305152,0,1,0,,
E1/SE017.DAT,.DAT,305152,0,1,0,,
E1/SE018.DAT,.DAT,305152,0,1,0,,
E1/SE019.DAT,.DAT,305152,0,1,0,,
E1/SE01A.DAT,.DAT,305152,0,1,0,,
E2/SE02.IMG,.IMG,323584,0,1,0,,
E2/SE021.DAT,.DAT,305152,0,1,0,,
E2/SE022.DAT,.DAT,305152,0,1,0,,
E2/SE023.DAT,.DAT,305152,0,1,0,,
E2/SE024.DAT,.DAT,305152,0,1,0,,
E2/SE025.DAT,.DAT,305152,0,1,0,,
E2/SE026.DAT,.DAT,305152,0,1,0,,
E2/SE027.DAT,.DAT,305152,0,1,0,,
E2/SE028.DAT,.DAT,305152,0,1,0,,
E2/SE029.DAT,.DAT,305152,0,1,0,,
E2/SE02A.DAT,.DAT,305152,0,1,0,,
E3/SE03.IMG,.IMG,323584,0,1,0,,
E3/SE031.DAT,.DAT,305152,0,1,0,,
E3/SE032.DAT,.DAT,305152,0,1,0,,
E3/SE033.DAT,.DAT,305152,0,1,0,,
E3/SE034.DAT,.DAT,305152,0,1,0,,
E3/SE035.DAT,.DAT,305152,0,1,0,,
E3/SE036.DAT,.DAT,305152,0,1,0,,
E3/SE037.DAT,.DAT,305152,0,1,0,,
E3/SE038.DAT,.DAT,305152,0,1,0,,
E3/SE039.DAT,.DAT,305152,0,1,0,,
E3/SE03A.DAT,.DAT,305152,0,1,0,,
E4/SE04.IMG,.IMG,323584,0,1,0,,
E4/SE041.DAT,.DAT,305152,0,1,0,,
E4/SE042.DAT,.DAT,305152,0,1,0,,
E4/SE043.DAT,.DAT,305152,0,1,0,,
E4/SE044.DAT,.DAT,305152,0,1,0,,
E4/SE045.DAT,.DAT,305152,0,1,0,,
E4/SE046.DAT,.DAT,305152,0,1,0,,
E4/SE047.DAT,.DAT,305152,0,1,0,,
E4/SE048.DAT,.DAT,305152,0,1,0,,
E4/SE049.DAT,.DAT,305152,0,1,0,,
E4/SE04A.DAT,.DAT,305152,0,1,0,,
E5/SE05.IMG,.IMG,323584,0,1,0,,
E5/SE051.DAT,.DAT,305152,0,1,0,,
E5/SE052.DAT,.DAT,305152,0,1,0,,
E5/SE053.DAT,.DAT,305152,0,1,0,,
E5/SE054.DAT,.DAT,305152,0,1,0,,
E5/SE055.DAT,.DAT,305152,0,1,0,,
E5/SE056.DAT,.DAT,305152,0,1,0,,
