file,offset,capacity,in_patch_zip,current_changed,original_marker_count,current_marker_count,original_marker_types,current_marker_types,original_linebreaks,current_linebreaks,prompt_bytes,option_segment_bytes,decoded_jp
7/S7012.DAT,0x48A24,42,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,9|6|11|8,<CTRL:E5>”ポニの楽器 / <CTRL:E5>”闘技場 / <CTRL:E5>”<N:ヒ:5:DDB5>ートウ<N:｣:13:DEB4>ール / <CTRL:E5>”やつっりいいや。
7/S7012.DAT,0x48A96,47,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,10|14|8|7,<CTRL:E5>”ストーンサークル / <CTRL:E5>”リン<N:ク:12:80>の位置設定 / <CTRL:E5>”召喚獣 / <CTRL:E5>”次の<N:へ:4:DDF7>ージ
7/S7012.DAT,0x48B0E,41,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,9|6|11|7,<CTRL:E5>”ポニの楽器 / <CTRL:E5>”闘技場 / <CTRL:E5>”<N:ヒ:5:DDB5>ートウ<N:｣:13:DEB4>ール / <CTRL:E5>”次の<N:へ:4:DDF7>ージ
7/S7012.DAT,0x48B80,56,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,11|12|17|8,<CTRL:E5>”ラマダ寺の修行 / <CTRL:E5>”ロマンシン<N:ク:12:80>ストーン / <CTRL:E5>”アクセサリー<N:ｌ:5:5B>きぬのおびへ / <CTRL:E5>”やつっりいいや。
7/S7021.DAT,0x47D58,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7021.DAT,0x47E66,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7021.DAT,0x47F74,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7021.DAT,0x48082,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7021.DAT,0x48190,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7021.DAT,0x4829E,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7021.DAT,0x483AC,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7021.DAT,0x48D26,34,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,19,6|5,大会委員 / 参加なさいますか？ / <CTRL:E5>”参加する / <CTRL:E5>”参加しない
7/S7021.DAT,0x48EA4,33,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,4,4,0,5|5|6|9,<CTRL:E5>”アーク / <CTRL:E5>”ククル / <CTRL:E5>”トッシュ / <CTRL:E5>”次の<N:へ:4:DDF7>ージ
7/S7021.DAT,0x48F16,27,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,4|9,<CTRL:E2> さんですね。 / <CTRL:E5>”はい / <CTRL:E5>”まちがえました
7/S7021.DAT,0x48F82,27,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,4|9,<CTRL:E2>！さんですね。 / <CTRL:E5>”はい / <CTRL:E5>”まちがえました
7/S7021.DAT,0x48FEE,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,4|8,<CTRL:E2>”さんですね。 / <CTRL:E5>”おう / <CTRL:E5>”まちがえたぜ
7/S7021.DAT,0x4908E,35,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,4,4,0,4|8|6|9,<CTRL:E5>”ポニ / <CTRL:E5>”<N:ニ:13:DD3C>ーゲン / <CTRL:E5>”<N:｣:11:65>ー<N:力:5:DD02> / <CTRL:E5>”次の<N:へ:4:DDF7>ージ
7/S7021.DAT,0x49102,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,4|8,<CTRL:E2><N:≠:16:04>さんですね。 / <CTRL:E5>”うん / <CTRL:E5>”やつっりやだ
7/S7021.DAT,0x4916C,25,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,4|7,<CTRL:E2><N:＄:1:05>さんですね。 / <CTRL:E5>”やる / <CTRL:E5>”やめるわい
7/S7021.DAT,0x491D0,14,0,0,1,1,E5_03,E5_03,1,1,10,2,<CTRL:E2><N:X:20:06>さんですね。 / <CTRL:E5>”うむ
7/S7021.DAT,0x4921C,39,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,8|9|9|5,<CTRL:E5>”チョン<N:力:5:DD02>ラ / <CTRL:E5>”次の<N:へ:4:DDF7>ージ / <CTRL:E5>”やつっりやめる / <CTRL:E5>”外に出る
7/S7021.DAT,0x4929E,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,6|6,<CTRL:E2>’さんですね。 / <CTRL:E5>”わしかい / <CTRL:E5>”いやじゃ
7/S7022.DAT,0x47FCE,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7022.DAT,0x480DC,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,8|7,こうたいする？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7022.DAT,0x481E8,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,7,8|7,おれかい？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7022.DAT,0x482F2,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,7,8|7,<G:D2:209>くかな？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7022.DAT,0x483FC,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,7,8|7,わしかね？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7022.DAT,0x48506,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,7,8|7,かわるか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7022.DAT,0x48610,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,12,8|7,こうたいしようかね？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7022.DAT,0x489B6,36,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,24,4|4,大会委員 / 1回戦の準備はいいですか？ / <CTRL:E5>”はい / <CTRL:E5>”まだです
7/S7022.DAT,0x49196,34,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,18,7|5,エントリーをやりなおしますか。 / <CTRL:E5>”やりなおす / <CTRL:E5>”つづける
7/S7023.DAT,0x47D58,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7023.DAT,0x47E66,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,8|7,こうたいする？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7023.DAT,0x47F72,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,かわつてやろうか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7023.DAT,0x48080,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,8|7,<G:D2:209>くとかわる？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7023.DAT,0x4818C,25,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,6,8|7,わしか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7023.DAT,0x48296,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,7,8|7,かわるか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7023.DAT,0x483A0,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいするかい？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7023.DAT,0x48A4E,36,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,24,4|4,大会委員 / 2回戦の準備はいいですか？ / <CTRL:E5>”はい / <CTRL:E5>”まだです
7/S7023.DAT,0x491C6,34,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,18,7|5,エントリーをやりなおしますか。 / <CTRL:E5>”やりなおす / <CTRL:E5>”つづける
7/S7023.DAT,0x4922C,40,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,26,4|6,1回戦からやりなおしになります。よろしいですか？ / <CTRL:E5>”はい / <CTRL:E5>”とんでもない
7/S7024.DAT,0x47D58,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7024.DAT,0x47E66,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,8|7,こうたいする？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7024.DAT,0x47F72,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,7,8|7,おれかい？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7024.DAT,0x4807C,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,7,8|7,<G:D2:209>くだね？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7024.DAT,0x48186,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,12,8|7,こうたいしようかの？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7024.DAT,0x48296,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,7,8|7,かわるか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7024.DAT,0x483A0,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,12,8|7,こうたいしようかね？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7024.DAT,0x48AAE,37,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,25,4|4,大会委員 / 準決勝の準備はいいですか？ / <CTRL:E5>”はい / <CTRL:E5>”まだです
7/S7024.DAT,0x4922A,34,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,18,7|5,エントリーをやりなおしますか。 / <CTRL:E5>”やりなおす / <CTRL:E5>”つづける
7/S7024.DAT,0x49290,40,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,26,4|6,1回戦からやりなおしになります。よろしいですか？ / <CTRL:E5>”はい / <CTRL:E5>”とんでもない
7/S7025.DAT,0x47FDC,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7025.DAT,0x480EA,27,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,8,8|7,かわろうか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7025.DAT,0x481F6,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,10,8|7,おれのばんだな？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7025.DAT,0x48304,24,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,5,8|7,<G:D2:209>く？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7025.DAT,0x4840C,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,12,8|7,わしかな、やつっり？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7025.DAT,0x4851C,23,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,4,8|7,む？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7025.DAT,0x48624,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,12,8|7,こうたい？こうたい？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7025.DAT,0x48AC2,35,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,23,4|4,大会委員 / 決勝の準備はいいですか？ / <CTRL:E5>”はい / <CTRL:E5>”まだです
7/S7025.DAT,0x4923A,34,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,18,7|5,エントリーをやりなおしますか。 / <CTRL:E5>”やりなおす / <CTRL:E5>”つづける
7/S7025.DAT,0x492A0,40,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,26,4|6,1回戦からやりなおしになります。よろしいですか？ / <CTRL:E5>”はい / <CTRL:E5>”とんでもない
7/S7026.DAT,0x48006,27,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,8,8|7,こうたいか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7026.DAT,0x48112,27,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,8,8|7,かわろうか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7026.DAT,0x4821E,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,12,8|7,おれだぜ、やつっり。 / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7026.DAT,0x4832E,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようよ。 / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7026.DAT,0x4843C,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,8|7,こうたいかの？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7026.DAT,0x48548,24,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,5,8|7,うむ？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7026.DAT,0x48650,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,12,8|7,こうたいしようかね？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7026.DAT,0x48D28,41,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,29,4|4,大会委員 / オーフ争奪戦の準備はいいですか？ / <CTRL:E5>”はい / <CTRL:E5>”まだです
7/S7026.DAT,0x494A6,34,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,18,7|5,エントリーをやりなおしますか。 / <CTRL:E5>”やりなおす / <CTRL:E5>”つづける
7/S7026.DAT,0x4950C,40,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,26,4|6,1回戦からやりなおしになります。よろしいですか？ / <CTRL:E5>”はい / <CTRL:E5>”とんでもない
7/S7028.DAT,0x46D58,30,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,11,8|7,こうたいしようか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7028.DAT,0x46E66,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,8|7,こうたいする？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7028.DAT,0x46F72,27,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,8,8|7,こうたいか？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7028.DAT,0x4707E,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,12,8|7,こうたい？こうたい？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7028.DAT,0x4718E,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,12,8|7,こうたいしようかの？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7028.DAT,0x4729E,23,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,4,8|7,む？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7028.DAT,0x473A6,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,8|7,こうたいかね？ / <CTRL:E5>”こうたいする / <CTRL:E5>”こうたいしない
7/S7028.DAT,0x48028,34,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,19,6|5,大会委員 / 参加なさいますか？ / <CTRL:E5>”参加する / <CTRL:E5>”参加しない
7/S7028.DAT,0x482EE,33,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,4,4,0,5|5|6|9,<CTRL:E5>”アーク / <CTRL:E5>”ククル / <CTRL:E5>”トッシュ / <CTRL:E5>”次の<N:へ:4:DDF7>ージ
7/S7028.DAT,0x48360,27,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,4|9,<CTRL:E2> さんですね。 / <CTRL:E5>”はい / <CTRL:E5>”まちがえました
7/S7028.DAT,0x483CC,27,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,4|9,<CTRL:E2>！さんですね。 / <CTRL:E5>”はい / <CTRL:E5>”まちがえました
7/S7028.DAT,0x48438,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,4|8,<CTRL:E2>”さんですね。 / <CTRL:E5>”おう / <CTRL:E5>”まちがえたぜ
7/S7028.DAT,0x484D8,35,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,4,4,0,4|8|6|9,<CTRL:E5>”ポニ / <CTRL:E5>”<N:ニ:13:DD3C>ーゲン / <CTRL:E5>”<N:｣:11:65>ー<N:力:5:DD02> / <CTRL:E5>”次の<N:へ:4:DDF7>ージ
7/S7028.DAT,0x4854C,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,4|8,<CTRL:E2><N:≠:16:04>さんですね。 / <CTRL:E5>”うん / <CTRL:E5>”やつっりやだ
7/S7028.DAT,0x485B6,25,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,4|7,<CTRL:E2><N:＄:1:05>さんですね。 / <CTRL:E5>”やる / <CTRL:E5>”やめるわい
7/S7028.DAT,0x4861A,14,0,0,1,1,E5_03,E5_03,1,1,10,2,<CTRL:E2><N:X:20:06>さんですね。 / <CTRL:E5>”うむ
7/S7028.DAT,0x48666,39,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,8|9|9|5,<CTRL:E5>”チョン<N:力:5:DD02>ラ / <CTRL:E5>”次の<N:へ:4:DDF7>ージ / <CTRL:E5>”やつっりやめる / <CTRL:E5>”外に出る
7/S7028.DAT,0x486E8,26,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,10,6|6,<CTRL:E2>’さんですね。 / <CTRL:E5>”わしかい / <CTRL:E5>”いやじゃ
7/S7028.DAT,0x48AB8,31,0,0,3,3,E5_03|E5_03|E5_03,E5_03|E5_03|E5_03,2,2,0,6|7|12,<CTRL:E5>”参加する / <CTRL:E5>”参加しない / <CTRL:E5>”ヤミ闘技場に参加する
7/S7028.DAT,0x48B70,48,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,21,10|13,大会委員 / 本当にいいんですか？ / <CTRL:E5>”ぜつたい勝てる！ / <CTRL:E5>”まだやり残したことが・
8/S8012.DAT,0x48020,15,0,0,2,2,E5_03|E5_03,E5_03|E5_03,1,1,0,6|5,<CTRL:E5>”出発する / <CTRL:E5>”出発しない
8/S8013.DAT,0x476B6,31,0,0,3,3,E5_03|E5_03|E5_03,E5_03|E5_03|E5_03,2,2,0,6|7|12,<CTRL:E5>”出発する / <CTRL:E5>”出発しない / <CTRL:E5>”耳よりな話を聞きたい！
8/S8013.DAT,0x47996,51,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,10|14|12|7,<CTRL:E5>”ストーンサークル / <CTRL:E5>”リン<N:ク:12:80>の位置設定 / <CTRL:E5>”召喚獣について / <CTRL:E5>”次の<N:へ:4:DDF7>ージ
8/S8013.DAT,0x47A12,42,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,9|6|11|8,<CTRL:E5>”ポニの楽器 / <CTRL:E5>”闘技場 / <CTRL:E5>”<N:ヒ:5:DDB5>ートウ<N:｣:13:DEB4>ール / <CTRL:E5>”やつっりいいや。
8/S8013.DAT,0x47A84,47,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,10|14|8|7,<CTRL:E5>”ストーンサークル / <CTRL:E5>”リン<N:ク:12:80>の位置設定 / <CTRL:E5>”召喚獣 / <CTRL:E5>”次の<N:へ:4:DDF7>ージ
8/S8013.DAT,0x47AFC,41,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,9|6|11|7,<CTRL:E5>”ポニの楽器 / <CTRL:E5>”闘技場 / <CTRL:E5>”<N:ヒ:5:DDB5>ートウ<N:｣:13:DEB4>ール / <CTRL:E5>”次の<N:へ:4:DDF7>ージ
8/S8013.DAT,0x47B6E,56,0,0,4,4,E5_03|E5_03|E5_03|E5_03,E5_03|E5_03|E5_03|E5_03,3,3,0,11|12|17|8,<CTRL:E5>”ラマダ寺の修行 / <CTRL:E5>”ロマンシン<N:ク:12:80>ストーン / <CTRL:E5>”アクセサリー<N:ｌ:5:5B>きぬのおびへ / <CTRL:E5>”やつっりいいや。
B/SB071.DAT,0x47EA6,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,3,3,12,6|9,それでもいいか？ /  / <CTRL:E5>”もちろん / <CTRL:E5>”やつっりやめよう。
C1/SC011.DAT,0x46DE6,28,1,1,2,2,E5_03|E5_03,E5_04|E5_04,2,2,13,4|7,戦闘になるぞ。いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC011.DAT,0x46E48,28,1,1,2,2,E5_03|E5_03,E5_04|E5_04,2,2,13,4|7,戦闘になるよ。いいの？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC011.DAT,0x46EAA,29,1,1,2,2,E5_03|E5_03,E5_04|E5_04,2,2,14,4|7,やるぜ。もちろんいいよな / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC011.DAT,0x46F0E,31,1,1,2,2,E5_03|E5_03,E5_04|E5_04,2,2,16,4|7,戦闘になるけど、いいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC011.DAT,0x46F74,29,1,1,2,2,E5_03|E5_03,E5_04|E5_04,2,2,14,4|7,戦闘になるがいいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC011.DAT,0x46FD8,21,1,1,2,2,E5_03|E5_03,E5_04|E5_04,2,2,6,4|7,いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC011.DAT,0x47034,24,1,1,2,2,E5_03|E5_03,E5_04|E5_04,2,2,9,4|7,どうしようかね / <CTRL:E5>”やる / <CTRL:E5>”やつっりやめる
C1/SC021.DAT,0x46DE6,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるぞ。いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC021.DAT,0x46E48,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるよ。いいの？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC021.DAT,0x46EAA,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,やるぜ。もちろんいいよな / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC021.DAT,0x46F0E,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,16,4|7,戦闘になるけど、いいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC021.DAT,0x46F74,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,戦闘になるがいいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC021.DAT,0x46FD8,21,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,6,4|7,いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC021.DAT,0x47034,24,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,4|7,どうしようかね / <CTRL:E5>”やる / <CTRL:E5>”やつっりやめる
C1/SC031.DAT,0x46DE6,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるぞ。いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC031.DAT,0x46E48,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるよ。いいの？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC031.DAT,0x46EAA,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,やるぜ。もちろんいいよな / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC031.DAT,0x46F0E,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,16,4|7,戦闘になるけど、いいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC031.DAT,0x46F74,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,戦闘になるがいいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC031.DAT,0x46FD8,21,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,6,4|7,いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC031.DAT,0x47034,24,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,9,4|7,どうしようかね / <CTRL:E5>”やる / <CTRL:E5>”やつっりやめる
C1/SC041.DAT,0x46DE6,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるぞ。いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC041.DAT,0x46E48,28,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,13,4|7,戦闘になるよ。いいの？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC041.DAT,0x46EAA,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,やるぜ。もちろんいいよな / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC041.DAT,0x46F0E,31,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,16,4|7,戦闘になるけど、いいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC041.DAT,0x46F74,29,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,14,4|7,戦闘になるがいいのかな？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
C1/SC041.DAT,0x46FD8,21,0,0,2,2,E5_03|E5_03,E5_03|E5_03,2,2,6,4|7,いいか？ / <CTRL:E5>”はい / <CTRL:E5>”やつっりやめる
