state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,coordinate_mode
7,0x801F1DB4,3,0x801F1B10,117,146,160,32,16,16,0x7FC0,0,160, ,
7,0x801F1DB4,4,0x801F1B44,123,146,96,0,16,16,0x7FC0,0,24,하,
7,0x801F1DB4,5,0x801F1B78,137,146,64,96,16,16,0x7FC0,0,376,프,
8,0x801F031C,0,0x801EFC9C,146,120,80,0,16,16,0x7FC0,0,20,그,
8,0x801F031C,1,0x801EFCD0,160,120,144,96,16,16,0x7FC1,1,397,향,
8,0x801F0E18,0,0x801F0798,18,214,192,228,12,16,0x7AC1,,,<None>,
8,0x801F0E18,1,0x801F07CC,32,213,208,48,16,16,0x7FC3,3,235,공,
8,0x801F0E18,2,0x801F0800,46,213,192,48,16,16,0x7FC1,1,229,격,
8,0x801F0E18,3,0x801F0834,60,214,204,228,12,16,0x7AC1,,,<None>,
8,0x801F0E18,4,0x801F0868,74,213,64,144,16,16,0x7FC2,2,558,링,
8,0x801F0E18,5,0x801F089C,88,213,160,32,16,16,0x7FC0,0,160, ,
8,0x801F0E18,6,0x801F08D0,94,213,224,80,16,16,0x7FC0,0,356,열,
8,0x801F0E18,7,0x801F0904,108,213,128,0,16,16,0x7FC3,3,35,기,
8,0x801F1DB4,0,0x801F1A74,194,40,64,16,16,16,0x7FC2,2,78,전,
8,0x801F1DB4,1,0x801F1AA8,208,40,144,64,16,16,0x7FC0,0,276,투,
8,0x801F1DB4,2,0x801F1ADC,222,40,48,0,16,16,0x7FC2,2,14,의,
8,0x801F1DB4,3,0x801F1B10,236,40,160,32,16,16,0x7FC0,0,160, ,
8,0x801F1DB4,4,0x801F1B44,242,40,128,144,16,16,0x7FC2,2,574,북,
9,0x801F031C,0,0x801EFC9C,88,109,64,32,16,16,0x7FC2,2,138,상,
9,0x801F031C,1,0x801EFCD0,102,109,32,112,16,16,0x7FC1,1,429,태,
9,0x801F031C,2,0x801EFD04,116,109,160,32,16,16,0x7FC0,0,160, ,
9,0x801F031C,3,0x801EFD38,122,109,0,0,16,16,0x7FC2,2,2,이,
9,0x801F031C,4,0x801EFD6C,136,109,64,32,16,16,0x7FC2,2,138,상,
9,0x801F031C,5,0x801EFDA0,150,109,160,32,16,16,0x7FC0,0,160, ,
9,0x801F031C,6,0x801EFDD4,156,109,0,32,16,16,0x7FC1,1,121,회,
9,0x801F031C,7,0x801EFE08,170,109,64,96,16,16,0x7FC2,2,378,복,
9,0x801F0E18,0,0x801F0798,18,213,208,0,16,16,0x7FC2,2,54,대,
9,0x801F0E18,1,0x801F07CC,32,213,64,32,16,16,0x7FC2,2,138,상,
9,0x801F0E18,2,0x801F0800,46,213,160,32,16,16,0x7FC0,0,160, ,
9,0x801F0E18,3,0x801F0834,52,213,16,32,16,16,0x7FC3,3,127,변,
9,0x801F0E18,4,0x801F0868,66,213,160,16,16,16,0x7FC3,3,103,경,
9,0x801F1DB4,0,0x801F1A74,63,72,176,0,16,16,0x7FC1,1,45,리,
9,0x801F1DB4,1,0x801F1AA8,77,72,64,96,16,16,0x7FC0,0,376,프,
9,0x801F1DB4,2,0x801F1ADC,91,72,80,80,16,16,0x7FC1,1,321,레,
9,0x801F1DB4,3,0x801F1B10,105,72,160,0,16,16,0x7FC0,0,40,시,
9,0x801F9D44,0,0x801BE9BC,26,30,32,0,16,16,0x7FC0,0,8,아,
9,0x801F9D44,1,0x801BE9F0,40,30,96,16,16,16,0x7FC3,3,87,크,
9,0x801F9D44,2,0x801BEA24,138,30,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
9,0x801F9D44,3,0x801BEA58,144,30,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
9,0x801F9D44,4,0x801BEA8C,150,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,5,0x801BEAC0,156,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,6,0x801BEAF4,162,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,7,0x801BEB28,168,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,8,0x801BEB5C,174,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,9,0x801BEB90,180,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,10,0x801BEBC4,186,30,244,208,6,16,0x7FC0,0,968,6,compact_strip_u_plus_4
9,0x801F9D44,11,0x801BEBF8,192,30,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
9,0x801F9D44,12,0x801BEC2C,198,30,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
9,0x801F9D44,13,0x801BEC60,204,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,14,0x801BEC94,210,30,244,208,6,16,0x7FC0,0,968,6,compact_strip_u_plus_4
9,0x801F9D44,15,0x801BECC8,216,30,244,192,6,16,0x7FC2,2,966,4,compact_strip_u_plus_4
9,0x801F9D44,16,0x801BECFC,222,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,17,0x801BED30,228,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,18,0x801BED64,234,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,19,0x801BED98,240,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,20,0x801BEDCC,246,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,21,0x801BEE00,252,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,22,0x801BEE34,258,30,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
9,0x801F9D44,23,0x801BEE68,264,30,244,208,6,16,0x7FC0,0,968,6,compact_strip_u_plus_4
9,0x801F9D44,24,0x801BEE9C,270,30,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
9,0x801F9D44,25,0x801BEED0,276,30,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
9,0x801F9D44,26,0x801BEF04,282,30,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
9,0x801F9D44,27,0x801BEF38,288,30,244,208,6,16,0x7FC0,0,968,6,compact_strip_u_plus_4
